Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC(SEN S/N: 9818212,  Ambient)","RH, %(SEN S/N: 9818212)","DewPt, ÁC(SEN S/N: 9818212)",3cm,"Water Content, m^3/m^3(SEN S/N: 9827492,  5cmBG)","Water Content, m^3/m^3(SEN S/N: 9827496,  10cmBG)"
ITEX1U,1,OTC,23/11/10,18:05:13,16.344,52.3,6.6,,0.1739,0.1267
ITEX1U,1,OTC,23/11/10,19:05:14,13.786,66.9,7.8,,0.1724,0.1245
ITEX1U,1,OTC,23/11/10,20:05:15,10.541,74,6.1,,0.171,0.123
ITEX1U,1,OTC,23/11/10,21:05:16,8.891,81.6,5.9,,0.171,0.1216
ITEX1U,1,OTC,23/11/10,22:05:17,9.485,84.5,7,,0.1702,0.1216
ITEX1U,1,OTC,23/11/10,23:05:18,10.32,87.7,8.4,,0.1702,0.1209
ITEX1U,1,OTC,24/11/10,00:05:19,10.785,88.9,9,,0.1695,0.1209
ITEX1U,1,OTC,24/11/10,01:05:20,9.509,92,8.3,,0.1688,0.1209
ITEX1U,1,OTC,24/11/10,02:05:21,10.247,93.3,9.2,,0.1688,0.1201
ITEX1U,1,OTC,24/11/10,03:05:22,10.761,91.8,9.5,,0.1688,0.1209
ITEX1U,1,OTC,24/11/10,04:05:23,10.198,90.9,8.8,,0.1688,0.1209
ITEX1U,1,OTC,24/11/10,05:05:24,10.565,91.7,9.3,,0.1681,0.1209
ITEX1U,1,OTC,24/11/10,06:05:25,10.858,91.3,9.5,,0.1681,0.1201
ITEX1U,1,OTC,24/11/10,07:05:26,10.81,90.2,9.3,,0.1681,0.1201
ITEX1U,1,OTC,24/11/10,08:05:27,11.613,91,10.2,,0.1681,0.1201
ITEX1U,1,OTC,24/11/10,09:05:28,13.04,84.8,10.6,,0.1681,0.1223
ITEX1U,1,OTC,24/11/10,10:05:29,15.986,75.7,11.7,,0.1688,0.1223
ITEX1U,1,OTC,24/11/10,11:05:30,17.225,69.5,11.6,,0.1666,0.1223
ITEX1U,1,OTC,24/11/10,12:05:31,18.414,65.5,11.9,,0.1673,0.1245
ITEX1U,1,OTC,24/11/10,13:05:32,19.984,63.2,12.8,,0.1673,0.1238
ITEX1U,1,OTC,24/11/10,14:05:33,18.485,59.3,10.4,,0.1681,0.123
ITEX1U,1,OTC,24/11/10,15:05:34,16.939,61,9.4,,0.1673,0.1209
ITEX1U,1,OTC,24/11/10,16:05:35,17.344,62.2,10.1,,0.1666,0.1201
ITEX1U,1,OTC,24/11/10,17:05:36,17.724,66.1,11.3,,0.1659,0.118
ITEX1U,1,OTC,24/11/10,18:05:37,16.32,64,9.5,,0.1652,0.1172
ITEX1U,1,OTC,24/11/10,19:05:38,13.594,74.8,9.2,,0.1659,0.1158
ITEX1U,1,OTC,24/11/10,20:05:39,11.467,79.1,8,,0.1652,0.115
ITEX1U,1,OTC,24/11/10,21:05:40,11.516,82.1,8.6,,0.1652,0.1143
ITEX1U,1,OTC,24/11/10,22:05:41,11.88,80.8,8.7,,0.1644,0.1136
ITEX1U,1,OTC,24/11/10,23:05:42,11.759,80.1,8.5,,0.1637,0.1129
ITEX1U,1,OTC,25/11/10,00:05:43,11.953,79.7,8.6,,0.1637,0.1129
ITEX1U,1,OTC,25/11/10,01:05:44,11.856,78.9,8.3,,0.163,0.1129
ITEX1U,1,OTC,25/11/10,02:05:45,11.686,79.3,8.2,,0.163,0.1129
ITEX1U,1,OTC,25/11/10,03:05:46,12.05,79.3,8.6,,0.163,0.1129
ITEX1U,1,OTC,25/11/10,04:05:47,11.783,80.4,8.5,,0.163,0.1129
ITEX1U,1,OTC,25/11/10,05:05:48,11.467,82.4,8.6,,0.163,0.1121
ITEX1U,1,OTC,25/11/10,06:05:49,11.078,84.3,8.5,,0.1623,0.1121
ITEX1U,1,OTC,25/11/10,07:05:50,12.944,83.5,10.2,,0.1623,0.1121
ITEX1U,1,OTC,25/11/10,08:05:51,12.074,83.8,9.4,,0.1623,0.1121
ITEX1U,1,OTC,25/11/10,09:05:52,12.582,85.3,10.2,,0.1623,0.1121
ITEX1U,1,OTC,25/11/10,10:05:53,11.029,88.2,9.2,,0.1623,0.1121
ITEX1U,1,OTC,25/11/10,11:05:54,11.346,90.2,9.8,,0.1623,0.1114
ITEX1U,1,OTC,25/11/10,12:05:55,12.461,89.3,10.8,,0.1615,0.1121
ITEX1U,1,OTC,25/11/10,13:05:56,13.088,90.5,11.6,,0.1615,0.1121
ITEX1U,1,OTC,25/11/10,14:05:57,12.799,90.9,11.4,,0.1615,0.1121
ITEX1U,1,OTC,25/11/10,15:05:58,12.871,93.2,11.8,,0.1615,0.1114
ITEX1U,1,OTC,25/11/10,16:05:59,11.248,96.6,10.7,,0.2051,0.115
ITEX1U,1,OTC,25/11/10,17:06:00,10.712,97.2,10.3,,0.1942,0.115
ITEX1U,1,OTC,25/11/10,18:06:01,10.394,98.3,10.1,,0.2044,0.1165
ITEX1U,1,OTC,25/11/10,19:06:02,10.001,98.9,9.8,,0.2051,0.1172
ITEX1U,1,OTC,25/11/10,20:06:03,9.731,98.6,9.5,,0.2029,0.1172
ITEX1U,1,OTC,25/11/10,21:06:04,9.583,98.4,9.4,,0.2008,0.118
ITEX1U,1,OTC,25/11/10,22:06:05,9.509,97.3,9.1,,0.2,0.1187
ITEX1U,1,OTC,25/11/10,23:06:06,9.879,97.8,9.6,,0.1986,0.1187
ITEX1U,1,OTC,26/11/10,00:06:07,9.731,96.4,9.2,,0.1978,0.1187
ITEX1U,1,OTC,26/11/10,01:06:08,9.632,97.4,9.3,,0.1971,0.1194
ITEX1U,1,OTC,26/11/10,02:06:09,9.485,98,9.2,,0.1964,0.1194
ITEX1U,1,OTC,26/11/10,03:06:10,9.485,98.5,9.3,,0.1957,0.1201
ITEX1U,1,OTC,26/11/10,04:06:11,9.509,98.1,9.2,,0.1949,0.1201
ITEX1U,1,OTC,26/11/10,05:06:12,9.558,98.7,9.4,,0.1942,0.1201
ITEX1U,1,OTC,26/11/10,06:06:13,9.163,99.3,9.1,,0.1942,0.1201
ITEX1U,1,OTC,26/11/10,07:06:14,12.292,97.4,11.9,,0.1935,0.1209
ITEX1U,1,OTC,26/11/10,08:06:15,15.581,91.1,14.2,,0.1935,0.1209
ITEX1U,1,OTC,26/11/10,09:06:16,15.629,86.1,13.3,,0.1935,0.1209
ITEX1U,1,OTC,26/11/10,10:06:17,12.195,89.3,10.5,,0.1928,0.1216
ITEX1U,1,OTC,26/11/10,11:06:18,9.336,98.4,9.1,,0.2291,0.131
ITEX1U,1,OTC,26/11/10,12:06:19,10.296,99.6,10.2,,0.2218,0.1318
ITEX1U,1,OTC,26/11/10,13:06:20,9.435,99.5,9.4,,0.2298,0.1368
ITEX1U,1,OTC,26/11/10,14:06:21,16.439,97.1,16,,0.2254,0.1376
ITEX1U,1,OTC,26/11/10,15:06:22,17.962,84.5,15.3,,0.2196,0.1397
ITEX1U,1,OTC,26/11/10,16:06:23,15.461,80.2,12.1,,0.2189,0.139
ITEX1U,1,OTC,26/11/10,17:06:24,14.816,80.6,11.5,,0.216,0.1383
ITEX1U,1,OTC,26/11/10,18:06:25,13.93,74.9,9.6,,0.2146,0.1383
ITEX1U,1,OTC,26/11/10,19:06:26,10.687,89.2,9,,0.2131,0.139
ITEX1U,1,OTC,26/11/10,20:06:27,9.336,96.8,8.9,,0.2138,0.1412
ITEX1U,1,OTC,26/11/10,21:06:28,9.114,97.4,8.7,,0.216,0.1426
ITEX1U,1,OTC,26/11/10,22:06:29,9.188,98.5,9,,0.216,0.1434
ITEX1U,1,OTC,26/11/10,23:06:30,8.916,99.5,8.9,,0.2153,0.1441
ITEX1U,1,OTC,27/11/10,00:06:31,8.419,98.5,8.2,,0.2146,0.1448
ITEX1U,1,OTC,27/11/10,01:06:32,8.07,97.1,7.6,,0.2138,0.1456
ITEX1U,1,OTC,27/11/10,02:06:33,9.04,99.3,8.9,,0.2131,0.1456
ITEX1U,1,OTC,27/11/10,03:06:34,8.99,99.8,9,,0.2124,0.1463
ITEX1U,1,OTC,27/11/10,04:06:35,8.618,99.4,8.5,,0.2116,0.147
ITEX1U,1,OTC,27/11/10,05:06:36,9.435,99.7,9.4,,0.2116,0.1477
ITEX1U,1,OTC,27/11/10,06:06:37,9.731,99.9,9.7,,0.2109,0.1485
ITEX1U,1,OTC,27/11/10,07:06:38,10.1,99.6,10.1,,0.2109,0.1485
ITEX1U,1,OTC,27/11/10,08:06:39,11.078,97.6,10.7,,0.2102,0.1499
ITEX1U,1,OTC,27/11/10,09:06:40,12.316,93.8,11.4,,0.2102,0.1499
ITEX1U,1,OTC,27/11/10,10:06:41,13.161,92.8,12,,0.2102,0.1506
ITEX1U,1,OTC,27/11/10,11:06:42,14.29,87.2,12.2,,0.2102,0.1514
ITEX1U,1,OTC,27/11/10,12:06:43,13.69,82.9,10.9,,0.2095,0.1528
ITEX1U,1,OTC,27/11/10,13:06:44,15.891,82.2,12.9,,0.2095,0.1528
ITEX1U,1,OTC,27/11/10,14:06:45,13.546,77.8,9.8,,0.2095,0.1535
ITEX1U,1,OTC,27/11/10,15:06:46,10.81,84.4,8.3,,0.2087,0.1528
ITEX1U,1,OTC,27/11/10,16:06:47,10.907,95.2,10.2,,0.2087,0.155
ITEX1U,1,OTC,27/11/10,17:06:48,10.296,98.2,10,,0.2189,0.1608
ITEX1U,1,OTC,27/11/10,18:06:49,9.706,98.8,9.5,,0.2233,0.1637
ITEX1U,1,OTC,27/11/10,19:06:50,9.386,99.9,9.4,,0.253,0.1746
ITEX1U,1,OTC,27/11/10,20:06:51,9.238,100,9.2,,0.2501,0.1775
ITEX1U,1,OTC,27/11/10,21:06:52,9.139,100,9.1,,0.2451,0.1804
ITEX1U,1,OTC,27/11/10,22:06:53,9.188,100,9.2,,0.2494,0.1855
ITEX1U,1,OTC,27/11/10,23:06:54,9.163,100,9.2,,0.2494,0.1891
ITEX1U,1,OTC,28/11/10,00:06:55,9.682,100,9.7,,0.2538,0.1949
ITEX1U,1,OTC,28/11/10,01:06:56,9.706,100,9.7,,0.2472,0.1957
ITEX1U,1,OTC,28/11/10,02:06:57,9.879,100,9.9,,0.2501,0.2
ITEX1U,1,OTC,28/11/10,03:06:58,9.977,100,10,,0.2436,0.1986
ITEX1U,1,OTC,28/11/10,04:06:59,10.026,100,10,,0.2429,0.2015
ITEX1U,1,OTC,28/11/10,05:07:00,10.001,100,10,,0.2451,0.2029
ITEX1U,1,OTC,28/11/10,06:07:01,10.198,100,10.2,,0.2458,0.2058
ITEX1U,1,OTC,28/11/10,07:07:02,9.854,100,9.9,,0.2632,0.2167
ITEX1U,1,OTC,28/11/10,08:07:03,10.467,100,10.5,,0.2727,0.2262
ITEX1U,1,OTC,28/11/10,09:07:04,11.443,100,11.5,,0.2632,0.2247
ITEX1U,1,OTC,28/11/10,10:07:05,11.613,100,11.6,,0.2509,0.2189
ITEX1U,1,OTC,28/11/10,11:07:06,16.058,99.8,16,,0.2451,0.2146
ITEX1U,1,OTC,28/11/10,12:07:07,15.939,98.2,15.7,,0.2407,0.2124
ITEX1U,1,OTC,28/11/10,13:07:08,12.678,97.9,12.4,,0.2385,0.2109
ITEX1U,1,OTC,28/11/10,14:07:09,12.074,97.2,11.7,,0.2363,0.2087
ITEX1U,1,OTC,28/11/10,15:07:10,11.467,98.8,11.3,,0.2414,0.224
ITEX1U,1,OTC,28/11/10,16:07:11,10.369,98.9,10.2,,0.2429,0.2196
ITEX1U,1,OTC,28/11/10,17:07:12,8.941,98.5,8.7,,0.2392,0.2138
ITEX1U,1,OTC,28/11/10,18:07:13,7.67,99.2,7.6,,0.2371,0.2102
ITEX1U,1,OTC,28/11/10,19:07:14,5.668,99.8,5.6,,0.2349,0.2073
ITEX1U,1,OTC,28/11/10,20:07:15,5.231,100,5.2,,0.2334,0.2051
ITEX1U,1,OTC,28/11/10,21:07:16,4.532,100,4.5,,0.232,0.2044
ITEX1U,1,OTC,28/11/10,22:07:17,3.88,100,3.9,,0.2305,0.2037
ITEX1U,1,OTC,28/11/10,23:07:18,3.801,100,3.8,,0.2298,0.2022
ITEX1U,1,OTC,29/11/10,00:07:19,3.958,100,4,,0.2291,0.2015
ITEX1U,1,OTC,29/11/10,01:07:20,3.88,100,3.9,,0.2284,0.2008
ITEX1U,1,OTC,29/11/10,02:07:21,3.906,100,3.9,,0.2276,0.2
ITEX1U,1,OTC,29/11/10,03:07:22,4.011,100,4,,0.2269,0.1986
ITEX1U,1,OTC,29/11/10,04:07:23,3.958,100,4,,0.2262,0.1986
ITEX1U,1,OTC,29/11/10,05:07:24,3.827,100,3.8,,0.2254,0.1978
ITEX1U,1,OTC,29/11/10,06:07:25,3.958,100,4,,0.2247,0.1978
ITEX1U,1,OTC,29/11/10,07:07:26,3.854,100,3.9,,0.224,0.1978
ITEX1U,1,OTC,29/11/10,08:07:27,3.512,100,3.5,,0.224,0.1971
ITEX1U,1,OTC,29/11/10,09:07:28,4.921,100,4.9,,0.2233,0.1971
ITEX1U,1,OTC,29/11/10,10:07:29,4.818,100,4.8,,0.2233,0.1971
ITEX1U,1,OTC,29/11/10,11:07:30,5.488,100,5.5,,0.2225,0.1971
ITEX1U,1,OTC,29/11/10,12:07:31,5.949,100,6,,0.2225,0.1964
ITEX1U,1,OTC,29/11/10,13:07:32,11.856,99.5,11.8,,0.2218,0.1971
ITEX1U,1,OTC,29/11/10,14:07:33,11.443,95.1,10.7,,0.2225,0.1978
ITEX1U,1,OTC,29/11/10,15:07:34,9.163,93.8,8.2,,0.2225,0.1971
ITEX1U,1,OTC,29/11/10,16:07:35,8.17,96.4,7.6,,0.2218,0.1964
ITEX1U,1,OTC,29/11/10,17:07:36,6.99,98.4,6.8,,0.2211,0.1949
ITEX1U,1,OTC,29/11/10,18:07:37,6.051,99.6,6,,0.2211,0.1942
ITEX1U,1,OTC,29/11/10,19:07:38,5.076,100,5.1,,0.2211,0.1935
ITEX1U,1,OTC,29/11/10,20:07:39,4.48,100,4.5,,0.2204,0.1928
ITEX1U,1,OTC,29/11/10,21:07:40,4.246,100,4.2,,0.2196,0.192
ITEX1U,1,OTC,29/11/10,22:07:41,4.298,100,4.3,,0.2196,0.192
ITEX1U,1,OTC,29/11/10,23:07:42,4.35,100,4.4,,0.2189,0.192
ITEX1U,1,OTC,30/11/10,00:07:43,4.272,100,4.3,,0.2189,0.1913
ITEX1U,1,OTC,30/11/10,01:07:44,4.428,100,4.4,,0.2189,0.1913
ITEX1U,1,OTC,30/11/10,02:07:45,4.558,100,4.6,,0.2182,0.1913
ITEX1U,1,OTC,30/11/10,03:07:46,4.766,100,4.8,,0.2182,0.1913
ITEX1U,1,OTC,30/11/10,04:07:47,5.154,100,5.2,,0.2182,0.1906
ITEX1U,1,OTC,30/11/10,05:07:48,4.869,100,4.9,,0.2182,0.1906
ITEX1U,1,OTC,30/11/10,06:07:49,5.975,100,6,,0.2167,0.1913
ITEX1U,1,OTC,30/11/10,07:07:50,7.142,100,7.1,,0.2175,0.1942
ITEX1U,1,OTC,30/11/10,08:07:51,9.485,100,9.5,,0.2175,0.1957
ITEX1U,1,OTC,30/11/10,09:07:52,15.748,97.4,15.4,,0.2182,0.1964
ITEX1U,1,OTC,30/11/10,10:07:53,15.103,90.9,13.6,,0.2182,0.1971
ITEX1U,1,OTC,30/11/10,11:07:54,20.198,82.5,17.1,,0.2189,0.1993
ITEX1U,1,OTC,30/11/10,12:07:55,14.05,81.3,10.9,,0.2196,0.1978
ITEX1U,1,OTC,30/11/10,13:07:56,16.32,84.2,13.7,,0.2182,0.1971
ITEX1U,1,OTC,30/11/10,14:07:57,17.962,77.4,14,,0.2182,0.1971
ITEX1U,1,OTC,30/11/10,15:07:58,12.968,81.7,9.9,,0.2204,0.1957
ITEX1U,1,OTC,30/11/10,16:07:59,10.858,93,9.8,,0.2189,0.1942
ITEX1U,1,OTC,30/11/10,17:08:00,10.247,96.2,9.7,,0.2189,0.1935
ITEX1U,1,OTC,30/11/10,18:08:01,9.213,98.2,9,,0.2182,0.1935
ITEX1U,1,OTC,30/11/10,19:08:02,8.593,99.6,8.5,,0.2182,0.1942
ITEX1U,1,OTC,30/11/10,20:08:03,8.12,100,8.1,,0.2175,0.1949
ITEX1U,1,OTC,30/11/10,21:08:04,7.945,100,8,,0.2182,0.1986
ITEX1U,1,OTC,30/11/10,22:08:05,7.82,100,7.8,,0.2189,0.2022
ITEX1U,1,OTC,30/11/10,23:08:06,7.82,100,7.8,,0.2204,0.2044
ITEX1U,1,OTC,01/12/10,00:08:07,7.945,100,8,,0.2211,0.2066
ITEX1U,1,OTC,01/12/10,01:08:08,8.07,100,8.1,,0.2218,0.2066
ITEX1U,1,OTC,01/12/10,02:08:09,8.095,100,8.1,,0.2225,0.2066
ITEX1U,1,OTC,01/12/10,03:08:10,8.17,100,8.2,,0.2225,0.2058
ITEX1U,1,OTC,01/12/10,04:08:11,8.27,100,8.3,,0.2225,0.2051
ITEX1U,1,OTC,01/12/10,05:08:12,8.295,100,8.3,,0.2233,0.2044
ITEX1U,1,OTC,01/12/10,06:08:13,8.095,100,8.1,,0.224,0.2037
ITEX1U,1,OTC,01/12/10,07:08:14,9.114,100,9.1,,0.224,0.2029
ITEX1U,1,OTC,01/12/10,08:08:15,12.05,100,12.1,,0.2233,0.2022
ITEX1U,1,OTC,01/12/10,09:08:16,10.492,98.9,10.3,,0.2233,0.2022
ITEX1U,1,OTC,01/12/10,10:08:17,11.904,98.4,11.7,,0.2233,0.2015
ITEX1U,1,OTC,01/12/10,11:08:18,12.509,96.2,11.9,,0.2233,0.2015
ITEX1U,1,OTC,01/12/10,12:08:19,12.195,95.9,11.6,,0.2225,0.2015
ITEX1U,1,OTC,01/12/10,13:08:20,13.377,96.4,12.8,,0.2247,0.2037
ITEX1U,1,OTC,01/12/10,14:08:21,15.581,93.4,14.5,,0.2254,0.2051
ITEX1U,1,OTC,01/12/10,15:08:22,13.016,92.3,11.8,,0.2254,0.2051
ITEX1U,1,OTC,01/12/10,16:08:23,15.509,91.8,14.2,,0.2262,0.2058
ITEX1U,1,OTC,01/12/10,17:08:24,12.122,95.2,11.4,,0.2254,0.2051
ITEX1U,1,OTC,01/12/10,18:08:25,11.273,97.7,10.9,,0.2254,0.2037
ITEX1U,1,OTC,01/12/10,19:08:26,11.248,98.9,11.1,,0.2254,0.2058
ITEX1U,1,OTC,01/12/10,20:08:27,9.928,99.5,9.9,,0.2254,0.2058
ITEX1U,1,OTC,01/12/10,21:08:28,9.558,100,9.6,,0.2254,0.2051
ITEX1U,1,OTC,01/12/10,22:08:29,9.435,100,9.4,,0.2247,0.2044
ITEX1U,1,OTC,01/12/10,23:08:30,9.015,99.9,9,,0.2247,0.2037
ITEX1U,1,OTC,02/12/10,00:08:31,8.543,98.9,8.4,,0.2247,0.2022
ITEX1U,1,OTC,02/12/10,01:08:32,8.543,99,8.4,,0.224,0.2015
ITEX1U,1,OTC,02/12/10,02:08:33,9.287,99.9,9.3,,0.2233,0.2015
ITEX1U,1,OTC,02/12/10,03:08:34,9.312,100,9.3,,0.2233,0.2015
ITEX1U,1,OTC,02/12/10,04:08:35,9.114,100,9.1,,0.224,0.2029
ITEX1U,1,OTC,02/12/10,05:08:36,9.015,100,9,,0.224,0.2037
ITEX1U,1,OTC,02/12/10,06:08:37,9.064,100,9.1,,0.224,0.2029
ITEX1U,1,OTC,02/12/10,07:08:38,9.731,100,9.7,,0.2247,0.2029
ITEX1U,1,OTC,02/12/10,08:08:39,10.736,100,10.7,,0.224,0.2037
ITEX1U,1,OTC,02/12/10,09:08:40,11.127,99.3,11,,0.224,0.2044
ITEX1U,1,OTC,02/12/10,10:08:41,13.93,98.3,13.7,,0.2247,0.2044
ITEX1U,1,OTC,02/12/10,11:08:42,15.438,95.5,14.7,,0.2247,0.2051
ITEX1U,1,OTC,02/12/10,12:08:43,18.557,89.1,16.7,,0.224,0.2051
ITEX1U,1,OTC,02/12/10,13:08:44,17.13,84.8,14.6,,0.2262,0.2044
ITEX1U,1,OTC,02/12/10,14:08:45,22.369,73.4,17.4,,0.2262,0.2058
ITEX1U,1,OTC,02/12/10,15:08:46,15.605,69.5,10.1,,0.2262,0.2044
ITEX1U,1,OTC,02/12/10,16:08:47,10.271,86.4,8.1,,0.2269,0.2029
ITEX1U,1,OTC,02/12/10,17:08:48,7.895,96.1,7.3,,0.2269,0.2175
ITEX1U,1,OTC,02/12/10,18:08:49,10.663,96.8,10.2,,0.248,0.2298
ITEX1U,1,OTC,02/12/10,19:08:50,11.565,92.5,10.4,,0.2472,0.2247
ITEX1U,1,OTC,02/12/10,20:08:51,9.04,92.5,7.9,,0.2451,0.2204
ITEX1U,1,OTC,02/12/10,21:08:52,8.965,98.2,8.7,,0.2436,0.2196
ITEX1U,1,OTC,02/12/10,22:08:53,9.336,99,9.2,,0.2414,0.2175
ITEX1U,1,OTC,02/12/10,23:08:54,9.879,99.8,9.9,,0.24,0.2153
ITEX1U,1,OTC,03/12/10,00:08:55,9.163,100,9.2,,0.2414,0.2233
ITEX1U,1,OTC,03/12/10,01:08:56,8.469,99.9,8.5,,0.2429,0.2218
ITEX1U,1,OTC,03/12/10,02:08:57,8.02,100,8,,0.2414,0.2189
ITEX1U,1,OTC,03/12/10,03:08:58,7.645,99.1,7.5,,0.2407,0.216
ITEX1U,1,OTC,03/12/10,04:08:59,7.494,97.7,7.2,,0.2385,0.2138
ITEX1U,1,OTC,03/12/10,05:09:00,7.845,98.3,7.6,,0.2371,0.2124
ITEX1U,1,OTC,03/12/10,06:09:01,9.114,99.2,9,,0.2356,0.2109
ITEX1U,1,OTC,03/12/10,07:09:02,10.81,100,10.8,,0.2363,0.2102
ITEX1U,1,OTC,03/12/10,08:09:03,12.823,98.5,12.6,,0.2356,0.2095
ITEX1U,1,OTC,03/12/10,09:09:04,14.792,92.4,13.6,,0.2356,0.2087
ITEX1U,1,OTC,03/12/10,10:09:05,18.509,83.7,15.7,,0.2342,0.208
ITEX1U,1,OTC,03/12/10,11:09:06,18.794,77.5,14.8,,0.2334,0.2124
ITEX1U,1,OTC,03/12/10,12:09:07,19.77,75.7,15.4,,0.2327,0.2131
ITEX1U,1,OTC,03/12/10,13:09:08,18.271,73.1,13.4,,0.2334,0.2146
ITEX1U,1,OTC,03/12/10,14:09:09,18.461,62.1,11.1,,0.232,0.2131
ITEX1U,1,OTC,03/12/10,15:09:10,21.891,73.8,17,,0.2305,0.2116
ITEX1U,1,OTC,03/12/10,16:09:11,23.545,65,16.6,,0.2305,0.2116
ITEX1U,1,OTC,03/12/10,17:09:12,15.199,63.5,8.3,,0.2313,0.2116
ITEX1U,1,OTC,03/12/10,18:09:13,13.69,72.6,8.9,,0.2298,0.2087
ITEX1U,1,OTC,03/12/10,19:09:14,12.847,77,8.9,,0.2291,0.2066
ITEX1U,1,OTC,03/12/10,20:09:15,9.509,85.3,7.2,,0.2284,0.2029
ITEX1U,1,OTC,03/12/10,21:09:16,6.94,93.9,6,,0.2276,0.2015
ITEX1U,1,OTC,03/12/10,22:09:17,11.248,98.9,11.1,,0.2269,0.2022
ITEX1U,1,OTC,03/12/10,23:09:18,9.928,98.6,9.7,,0.2276,0.2066
ITEX1U,1,OTC,04/12/10,00:09:19,8.469,99.5,8.4,,0.2305,0.2196
ITEX1U,1,OTC,04/12/10,01:09:20,7.67,99.8,7.6,,0.2363,0.2356
ITEX1U,1,OTC,04/12/10,02:09:21,7.015,99.5,6.9,,0.2436,0.2363
ITEX1U,1,OTC,04/12/10,03:09:22,8.419,98.5,8.2,,0.2436,0.232
ITEX1U,1,OTC,04/12/10,04:09:23,8.717,99,8.6,,0.2429,0.2291
ITEX1U,1,OTC,04/12/10,05:09:24,9.46,100,9.5,,0.2414,0.2276
ITEX1U,1,OTC,04/12/10,06:09:25,9.163,100,9.2,,0.2407,0.2262
ITEX1U,1,OTC,04/12/10,07:09:26,10.516,100,10.5,,0.24,0.2247
ITEX1U,1,OTC,04/12/10,08:09:27,11.273,98.6,11.1,,0.2385,0.2233
ITEX1U,1,OTC,04/12/10,09:09:28,14.649,91.7,13.3,,0.2385,0.2218
ITEX1U,1,OTC,04/12/10,10:09:29,17.177,84.3,14.5,,0.2363,0.2204
ITEX1U,1,OTC,04/12/10,11:09:30,18.224,80.6,14.9,,0.24,0.2189
ITEX1U,1,OTC,04/12/10,12:09:31,20.126,74.8,15.5,,0.2363,0.2204
ITEX1U,1,OTC,04/12/10,13:09:32,21.7,69.8,16,,0.2363,0.2182
ITEX1U,1,OTC,04/12/10,14:09:33,21.103,62.4,13.7,,0.2349,0.216
ITEX1U,1,OTC,04/12/10,15:09:34,22.872,57.6,14.1,,0.2349,0.2146
ITEX1U,1,OTC,04/12/10,16:09:35,23.304,54.3,13.6,,0.2334,0.2124
ITEX1U,1,OTC,04/12/10,17:09:36,25.987,45.9,13.5,,0.232,0.2102
ITEX1U,1,OTC,04/12/10,18:09:37,21.342,47.3,9.7,,0.232,0.208
ITEX1U,1,OTC,04/12/10,19:09:38,15.127,64.5,8.5,,0.2313,0.2058
ITEX1U,1,OTC,04/12/10,20:09:39,12.292,88,10.4,,0.2298,0.2066
ITEX1U,1,OTC,04/12/10,21:09:40,7.795,92,6.6,,0.2291,0.2037
ITEX1U,1,OTC,04/12/10,22:09:41,8.444,97.1,8,,0.2284,0.2029
ITEX1U,1,OTC,04/12/10,23:09:42,6.99,99,6.8,,0.2276,0.2022
ITEX1U,1,OTC,05/12/10,00:09:43,4.766,97.8,4.5,,0.2276,0.2015
ITEX1U,1,OTC,05/12/10,01:09:44,5.05,99.6,5,,0.2269,0.2015
ITEX1U,1,OTC,05/12/10,02:09:45,3.617,99.3,3.5,,0.2269,0.2008
ITEX1U,1,OTC,05/12/10,03:09:46,4.947,99.3,4.8,,0.2269,0.2
ITEX1U,1,OTC,05/12/10,04:09:47,3.036,99.9,3,,0.2262,0.1993
ITEX1U,1,OTC,05/12/10,05:09:48,2.664,99.8,2.6,,0.2254,0.1993
ITEX1U,1,OTC,05/12/10,06:09:49,4.037,100,4,,0.2254,0.1986
ITEX1U,1,OTC,05/12/10,07:09:50,14.074,100,14.1,,0.2247,0.1993
ITEX1U,1,OTC,05/12/10,08:09:51,17.629,93.4,16.6,,0.224,0.1993
ITEX1U,1,OTC,05/12/10,09:09:52,20.936,78.7,17.1,,0.224,0.1993
ITEX1U,1,OTC,05/12/10,10:09:53,21.987,71.3,16.6,,0.2247,0.2
ITEX1U,1,OTC,05/12/10,11:09:54,24.653,67.9,18.4,,0.2233,0.2008
ITEX1U,1,OTC,05/12/10,12:09:55,24.436,62.9,16.9,,0.2233,0.2029
ITEX1U,1,OTC,05/12/10,13:09:56,27.801,57.1,18.6,,0.224,0.2029
ITEX1U,1,OTC,05/12/10,14:09:57,29.04,51.3,18,,0.224,0.2015
ITEX1U,1,OTC,05/12/10,15:09:58,28.617,51.3,17.6,,0.2233,0.1986
ITEX1U,1,OTC,05/12/10,16:09:59,29.115,52,18.3,,0.2225,0.1957
ITEX1U,1,OTC,05/12/10,17:10:00,26.695,50.7,15.6,,0.2211,0.1935
ITEX1U,1,OTC,05/12/10,18:10:01,19.46,64.5,12.6,,0.2211,0.1913
ITEX1U,1,OTC,05/12/10,19:10:02,14.864,74.6,10.4,,0.2196,0.1891
ITEX1U,1,OTC,05/12/10,20:10:03,12.63,91.9,11.4,,0.2189,0.1877
ITEX1U,1,OTC,05/12/10,21:10:04,11.904,96.2,11.3,,0.2182,0.1877
ITEX1U,1,OTC,05/12/10,22:10:05,11.71,98.1,11.4,,0.2182,0.187
ITEX1U,1,OTC,05/12/10,23:10:06,11.54,98.9,11.4,,0.2175,0.187
