Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()",,"Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX1U,3,CTL,23/11/10,21:05:16,8.369,82,5.5,,0.1964,0.1797
ITEX1U,3,CTL,23/11/10,22:05:17,9.485,84.3,7,,0.1964,0.179
ITEX1U,3,CTL,23/11/10,23:05:18,10.296,87.2,8.3,,0.1957,0.1782
ITEX1U,3,CTL,24/11/10,00:05:19,10.736,88.5,8.9,,0.1949,0.1782
ITEX1U,3,CTL,24/11/10,01:05:20,9.41,92,8.2,,0.1957,0.1775
ITEX1U,3,CTL,24/11/10,02:05:21,10.149,93.5,9.2,,0.1942,0.1775
ITEX1U,3,CTL,24/11/10,03:05:22,10.81,91.5,9.5,,0.1942,0.1768
ITEX1U,3,CTL,24/11/10,04:05:23,10.198,90.4,8.7,,0.1942,0.1768
ITEX1U,3,CTL,24/11/10,05:05:24,10.541,91.5,9.2,,0.1942,0.1768
ITEX1U,3,CTL,24/11/10,06:05:25,10.956,91,9.6,,0.1942,0.1768
ITEX1U,3,CTL,24/11/10,07:05:26,10.81,89.5,9.2,,0.1935,0.1761
ITEX1U,3,CTL,24/11/10,08:05:27,11.492,90.6,10,,0.1935,0.1768
ITEX1U,3,CTL,24/11/10,09:05:28,12.92,84.4,10.4,,0.1935,0.1768
ITEX1U,3,CTL,24/11/10,10:05:29,16.368,74.5,11.8,,0.1942,0.1782
ITEX1U,3,CTL,24/11/10,11:05:30,17.867,67.2,11.7,,0.1942,0.179
ITEX1U,3,CTL,24/11/10,12:05:31,18.533,63.5,11.5,,0.1942,0.1797
ITEX1U,3,CTL,24/11/10,13:05:32,19.698,62.7,12.4,,0.1949,0.179
ITEX1U,3,CTL,24/11/10,14:05:33,17.938,59.1,9.9,,0.1942,0.179
ITEX1U,3,CTL,24/11/10,15:05:34,16.677,60.9,9.1,,0.1942,0.1768
ITEX1U,3,CTL,24/11/10,16:05:35,16.654,62,9.4,,0.1935,0.1753
ITEX1U,3,CTL,24/11/10,17:05:36,17.272,66.1,10.9,,0.1928,0.1732
ITEX1U,3,CTL,24/11/10,18:05:37,16.796,64,10,,0.1928,0.1717
ITEX1U,3,CTL,24/11/10,19:05:38,13.064,74.5,8.6,,0.192,0.1702
ITEX1U,3,CTL,24/11/10,20:05:39,11.492,79.4,8.1,,0.1906,0.1681
ITEX1U,3,CTL,24/11/10,21:05:40,11.419,81.8,8.4,,0.1899,0.1673
ITEX1U,3,CTL,24/11/10,22:05:41,11.734,80.7,8.5,,0.1899,0.1666
ITEX1U,3,CTL,24/11/10,23:05:42,11.54,80.1,8.2,,0.1899,0.1659
ITEX1U,3,CTL,25/11/10,00:05:43,11.832,79.5,8.4,,0.1891,0.1659
ITEX1U,3,CTL,25/11/10,01:05:44,11.734,78.9,8.2,,0.1891,0.1652
ITEX1U,3,CTL,25/11/10,02:05:45,11.613,79.2,8.1,,0.1884,0.1652
ITEX1U,3,CTL,25/11/10,03:05:46,12.025,79.2,8.5,,0.1884,0.1652
ITEX1U,3,CTL,25/11/10,04:05:47,11.856,80,8.5,,0.1884,0.1652
ITEX1U,3,CTL,25/11/10,05:05:48,11.419,82,8.5,,0.1884,0.1652
ITEX1U,3,CTL,25/11/10,06:05:49,11.005,84,8.4,,0.1877,0.1644
ITEX1U,3,CTL,25/11/10,07:05:50,13.161,82.9,10.3,,0.1877,0.1644
ITEX1U,3,CTL,25/11/10,08:05:51,12.243,83.1,9.5,,0.1877,0.1644
ITEX1U,3,CTL,25/11/10,09:05:52,12.751,84.7,10.3,,0.1877,0.1644
ITEX1U,3,CTL,25/11/10,10:05:53,11.102,87.7,9.2,,0.187,0.1644
ITEX1U,3,CTL,25/11/10,11:05:54,11.346,89.7,9.7,,0.187,0.1644
ITEX1U,3,CTL,25/11/10,12:05:55,12.316,89.1,10.6,,0.1877,0.1644
ITEX1U,3,CTL,25/11/10,13:05:56,13.112,90.2,11.6,,0.187,0.1644
ITEX1U,3,CTL,25/11/10,14:05:57,12.775,90.7,11.3,,0.187,0.1644
ITEX1U,3,CTL,25/11/10,15:05:58,12.775,93.2,11.7,,0.187,0.1644
ITEX1U,3,CTL,25/11/10,16:05:59,11.492,96.6,11,,0.1935,0.184
ITEX1U,3,CTL,25/11/10,17:06:00,10.761,97.3,10.4,,0.1928,0.2087
ITEX1U,3,CTL,25/11/10,18:06:01,10.541,98.4,10.3,,0.1949,0.2538
ITEX1U,3,CTL,25/11/10,19:06:02,10.1,99,10,,0.2008,0.2647
ITEX1U,3,CTL,25/11/10,20:06:03,9.78,98.5,9.6,,0.2116,0.261
ITEX1U,3,CTL,25/11/10,21:06:04,9.657,98.3,9.4,,0.2153,0.2581
ITEX1U,3,CTL,25/11/10,22:06:05,9.608,97.2,9.2,,0.2175,0.2574
ITEX1U,3,CTL,25/11/10,23:06:06,9.977,97.5,9.6,,0.2175,0.256
ITEX1U,3,CTL,26/11/10,00:06:07,9.854,96.1,9.3,,0.2182,0.2552
ITEX1U,3,CTL,26/11/10,01:06:08,9.706,97,9.3,,0.2182,0.2545
ITEX1U,3,CTL,26/11/10,02:06:09,9.558,97.8,9.2,,0.2182,0.253
ITEX1U,3,CTL,26/11/10,03:06:10,9.509,98.4,9.3,,0.2182,0.2523
ITEX1U,3,CTL,26/11/10,04:06:11,9.485,97.9,9.2,,0.2182,0.2509
ITEX1U,3,CTL,26/11/10,05:06:12,9.558,98.7,9.4,,0.2189,0.2501
ITEX1U,3,CTL,26/11/10,06:06:13,8.99,99.4,8.9,,0.2189,0.2501
ITEX1U,3,CTL,26/11/10,07:06:14,12.534,96.4,12,,0.2182,0.2487
ITEX1U,3,CTL,26/11/10,08:06:15,15.557,90.5,14,,0.2182,0.2487
ITEX1U,3,CTL,26/11/10,09:06:16,15.7,86.2,13.4,,0.2175,0.2494
ITEX1U,3,CTL,26/11/10,10:06:17,12.098,89.9,10.5,,0.2189,0.2494
ITEX1U,3,CTL,26/11/10,11:06:18,9.262,98.7,9.1,,0.3213,0.2937
ITEX1U,3,CTL,26/11/10,12:06:19,10.173,99.8,10.2,,0.2894,0.2865
ITEX1U,3,CTL,26/11/10,13:06:20,9.386,99.7,9.4,,0.3075,0.2959
ITEX1U,3,CTL,26/11/10,14:06:21,15.079,98.2,14.8,,0.2828,0.2843
ITEX1U,3,CTL,26/11/10,15:06:22,16.225,88.5,14.3,,0.269,0.2777
ITEX1U,3,CTL,26/11/10,16:06:23,14.577,83.4,11.8,,0.261,0.2727
ITEX1U,3,CTL,26/11/10,17:06:24,13.786,83.2,11,,0.2567,0.269
ITEX1U,3,CTL,26/11/10,18:06:25,13.209,77.8,9.4,,0.253,0.2661
ITEX1U,3,CTL,26/11/10,19:06:26,10.394,90.6,8.9,,0.2523,0.269
ITEX1U,3,CTL,26/11/10,20:06:27,9.238,97.2,8.8,,0.2589,0.2792
ITEX1U,3,CTL,26/11/10,21:06:28,8.519,97.6,8.2,,0.2625,0.2785
ITEX1U,3,CTL,26/11/10,22:06:29,9.089,99,8.9,,0.2603,0.2756
ITEX1U,3,CTL,26/11/10,23:06:30,8.965,99.5,8.9,,0.2589,0.2734
ITEX1U,3,CTL,27/11/10,00:06:31,8.519,98.2,8.3,,0.2567,0.2712
ITEX1U,3,CTL,27/11/10,01:06:32,8.145,96.6,7.6,,0.2545,0.2698
ITEX1U,3,CTL,27/11/10,02:06:33,9.089,99.2,9,,0.253,0.2676
ITEX1U,3,CTL,27/11/10,03:06:34,9.064,99.7,9,,0.2451,0.2661
ITEX1U,3,CTL,27/11/10,04:06:35,8.643,99.3,8.5,,0.2443,0.2654
ITEX1U,3,CTL,27/11/10,05:06:36,9.534,99.6,9.5,,0.2465,0.2639
ITEX1U,3,CTL,27/11/10,06:06:37,9.854,99.8,9.8,,0.2458,0.2632
ITEX1U,3,CTL,27/11/10,07:06:38,10.173,99.3,10.1,,0.2472,0.2632
ITEX1U,3,CTL,27/11/10,08:06:39,10.98,97.6,10.6,,0.2509,0.2625
ITEX1U,3,CTL,27/11/10,09:06:40,12.05,94.1,11.1,,0.253,0.2625
ITEX1U,3,CTL,27/11/10,10:06:41,13.016,93.4,12,,0.2538,0.2625
ITEX1U,3,CTL,27/11/10,11:06:42,14.122,87.4,12.1,,0.2538,0.2618
ITEX1U,3,CTL,27/11/10,12:06:43,13.882,82.3,10.9,,0.253,0.2618
ITEX1U,3,CTL,27/11/10,13:06:44,15.629,81.6,12.5,,0.2523,0.2596
ITEX1U,3,CTL,27/11/10,14:06:45,13.449,78.3,9.8,,0.2523,0.2589
ITEX1U,3,CTL,27/11/10,15:06:46,10.687,84.7,8.2,,0.2523,0.2574
ITEX1U,3,CTL,27/11/10,16:06:47,10.81,96.1,10.2,,0.253,0.2661
ITEX1U,3,CTL,27/11/10,17:06:48,10.394,98.8,10.2,,0.2806,0.285
ITEX1U,3,CTL,27/11/10,18:06:49,9.78,99.3,9.7,,0.2886,0.2915
ITEX1U,3,CTL,27/11/10,19:06:50,9.485,100,9.5,,0.3569,0.3097
ITEX1U,3,CTL,27/11/10,20:06:51,9.312,100,9.3,,0.3315,0.3017
ITEX1U,3,CTL,27/11/10,21:06:52,9.238,100,9.2,,0.3199,0.2974
ITEX1U,3,CTL,27/11/10,22:06:53,9.287,100,9.3,,0.3264,0.3017
ITEX1U,3,CTL,27/11/10,23:06:54,9.262,100,9.3,,0.3235,0.2995
ITEX1U,3,CTL,28/11/10,00:06:55,9.805,100,9.8,,0.3271,0.301
ITEX1U,3,CTL,28/11/10,01:06:56,9.854,100,9.9,,0.3191,0.2981
ITEX1U,3,CTL,28/11/10,02:06:57,10.001,100,10,,0.322,0.2988
ITEX1U,3,CTL,28/11/10,03:06:58,10.1,100,10.1,,0.3075,0.2923
ITEX1U,3,CTL,28/11/10,04:06:59,10.173,100,10.2,,0.3141,0.2981
ITEX1U,3,CTL,28/11/10,05:07:00,10.124,100,10.1,,0.3112,0.2959
ITEX1U,3,CTL,28/11/10,06:07:01,10.32,100,10.3,,0.3184,0.3003
ITEX1U,3,CTL,28/11/10,07:07:02,9.977,100,10,,0.338,0.3053
ITEX1U,3,CTL,28/11/10,08:07:03,10.541,100,10.6,,0.3475,0.3075
ITEX1U,3,CTL,28/11/10,09:07:04,11.346,100,11.4,,0.325,0.2988
ITEX1U,3,CTL,28/11/10,10:07:05,11.321,100,11.3,,0.3024,0.2908
ITEX1U,3,CTL,28/11/10,11:07:06,15.366,100,15.4,,0.2915,0.285
ITEX1U,3,CTL,28/11/10,12:07:07,12.896,99.6,12.9,,0.2857,0.2836
ITEX1U,3,CTL,28/11/10,13:07:08,11.589,100,11.6,,0.2836,0.2821
ITEX1U,3,CTL,28/11/10,14:07:09,10.761,100,10.8,,0.2806,0.2806
ITEX1U,3,CTL,28/11/10,15:07:10,10.247,100,10.3,,0.3395,0.3104
ITEX1U,3,CTL,28/11/10,16:07:11,9.41,100,9.4,,0.3104,0.2952
ITEX1U,3,CTL,28/11/10,17:07:12,8.394,100,8.4,,0.2952,0.2872
ITEX1U,3,CTL,28/11/10,18:07:13,7.192,100,7.2,,0.2872,0.2828
ITEX1U,3,CTL,28/11/10,19:07:14,5.282,100,5.3,,0.2821,0.2792
ITEX1U,3,CTL,28/11/10,20:07:15,4.973,100,5,,0.2799,0.2799
ITEX1U,3,CTL,28/11/10,21:07:16,4.324,100,4.3,,0.2821,0.2821
ITEX1U,3,CTL,28/11/10,22:07:17,3.722,100,3.7,,0.2792,0.2785
ITEX1U,3,CTL,28/11/10,23:07:18,3.67,100,3.7,,0.2763,0.2763
ITEX1U,3,CTL,29/11/10,00:07:19,3.749,100,3.8,,0.2748,0.2741
ITEX1U,3,CTL,29/11/10,01:07:20,3.722,100,3.7,,0.2727,0.2727
ITEX1U,3,CTL,29/11/10,02:07:21,3.801,100,3.8,,0.2712,0.2712
ITEX1U,3,CTL,29/11/10,03:07:22,3.88,100,3.9,,0.2698,0.2712
ITEX1U,3,CTL,29/11/10,04:07:23,3.801,100,3.8,,0.2698,0.2705
ITEX1U,3,CTL,29/11/10,05:07:24,3.749,100,3.8,,0.269,0.2719
ITEX1U,3,CTL,29/11/10,06:07:25,3.854,100,3.9,,0.2698,0.2719
ITEX1U,3,CTL,29/11/10,07:07:26,3.775,100,3.8,,0.2698,0.2727
ITEX1U,3,CTL,29/11/10,08:07:27,3.168,100,3.2,,0.2698,0.2727
ITEX1U,3,CTL,29/11/10,09:07:28,4.298,100,4.3,,0.2705,0.2741
ITEX1U,3,CTL,29/11/10,10:07:29,4.35,100,4.4,,0.2698,0.2727
ITEX1U,3,CTL,29/11/10,11:07:30,4.895,100,4.9,,0.269,0.2719
ITEX1U,3,CTL,29/11/10,12:07:31,5.385,100,5.4,,0.2683,0.2705
ITEX1U,3,CTL,29/11/10,13:07:32,9.682,100,9.7,,0.2676,0.2705
ITEX1U,3,CTL,29/11/10,14:07:33,8.916,100,8.9,,0.2683,0.2727
ITEX1U,3,CTL,29/11/10,15:07:34,7.544,100,7.6,,0.2676,0.2719
ITEX1U,3,CTL,29/11/10,16:07:35,6.94,100,6.9,,0.2668,0.2698
ITEX1U,3,CTL,29/11/10,17:07:36,6.331,100,6.3,,0.2661,0.269
ITEX1U,3,CTL,29/11/10,18:07:37,5.488,100,5.5,,0.2654,0.2683
ITEX1U,3,CTL,29/11/10,19:07:38,4.74,100,4.7,,0.2647,0.2683
ITEX1U,3,CTL,29/11/10,20:07:39,4.324,100,4.3,,0.2647,0.2683
ITEX1U,3,CTL,29/11/10,21:07:40,4.168,100,4.2,,0.2647,0.269
ITEX1U,3,CTL,29/11/10,22:07:41,4.115,100,4.1,,0.2647,0.269
ITEX1U,3,CTL,29/11/10,23:07:42,4.194,100,4.2,,0.2647,0.269
ITEX1U,3,CTL,30/11/10,00:07:43,4.063,100,4.1,,0.2647,0.2683
ITEX1U,3,CTL,30/11/10,01:07:44,4.141,100,4.1,,0.2639,0.2676
ITEX1U,3,CTL,30/11/10,02:07:45,4.141,100,4.1,,0.2639,0.2668
ITEX1U,3,CTL,30/11/10,03:07:46,4.428,100,4.4,,0.2632,0.2668
ITEX1U,3,CTL,30/11/10,04:07:47,4.506,100,4.5,,0.2632,0.2668
ITEX1U,3,CTL,30/11/10,05:07:48,4.688,100,4.7,,0.2625,0.2661
ITEX1U,3,CTL,30/11/10,06:07:49,6.051,100,6.1,,0.2632,0.2683
ITEX1U,3,CTL,30/11/10,07:07:50,6.458,100,6.5,,0.2647,0.2727
ITEX1U,3,CTL,30/11/10,08:07:51,8.295,100,8.3,,0.2654,0.2719
ITEX1U,3,CTL,30/11/10,09:07:52,11.904,100,11.9,,0.2654,0.2719
ITEX1U,3,CTL,30/11/10,10:07:53,11.297,100,11.3,,0.2654,0.2727
ITEX1U,3,CTL,30/11/10,11:07:54,15.438,99.1,15.3,,0.2654,0.2727
ITEX1U,3,CTL,30/11/10,12:07:55,11.102,99.2,11,,0.2654,0.2712
ITEX1U,3,CTL,30/11/10,13:07:56,13.185,99.6,13.1,,0.2647,0.2698
ITEX1U,3,CTL,30/11/10,14:07:57,13.81,95.4,13.1,,0.2639,0.2698
ITEX1U,3,CTL,30/11/10,15:07:58,10.883,95.7,10.2,,0.2632,0.2676
ITEX1U,3,CTL,30/11/10,16:07:59,9.558,99.8,9.5,,0.2625,0.2654
ITEX1U,3,CTL,30/11/10,17:08:00,9.238,100,9.2,,0.2632,0.2676
ITEX1U,3,CTL,30/11/10,18:08:01,8.717,100,8.7,,0.2727,0.2857
ITEX1U,3,CTL,30/11/10,19:08:02,8.444,100,8.5,,0.2777,0.2836
ITEX1U,3,CTL,30/11/10,20:08:03,8.045,100,8.1,,0.2857,0.2923
ITEX1U,3,CTL,30/11/10,21:08:04,7.945,100,8,,0.2974,0.293
ITEX1U,3,CTL,30/11/10,22:08:05,7.845,100,7.9,,0.2952,0.2915
ITEX1U,3,CTL,30/11/10,23:08:06,7.795,100,7.8,,0.2915,0.2886
ITEX1U,3,CTL,01/12/10,00:08:07,7.845,100,7.9,,0.2915,0.2879
ITEX1U,3,CTL,01/12/10,01:08:08,7.995,100,8,,0.2865,0.2843
ITEX1U,3,CTL,01/12/10,02:08:09,8.02,100,8,,0.2828,0.2814
ITEX1U,3,CTL,01/12/10,03:08:10,8.195,100,8.2,,0.2806,0.2799
ITEX1U,3,CTL,01/12/10,04:08:11,8.444,100,8.5,,0.2785,0.2785
ITEX1U,3,CTL,01/12/10,05:08:12,8.369,100,8.4,,0.2763,0.277
ITEX1U,3,CTL,01/12/10,06:08:13,8.145,100,8.2,,0.2748,0.2756
ITEX1U,3,CTL,01/12/10,07:08:14,8.866,100,8.9,,0.2734,0.2748
ITEX1U,3,CTL,01/12/10,08:08:15,10.345,100,10.4,,0.2719,0.2734
ITEX1U,3,CTL,01/12/10,09:08:16,9.534,100,9.5,,0.2712,0.2727
ITEX1U,3,CTL,01/12/10,10:08:17,10.418,100,10.4,,0.2705,0.2719
ITEX1U,3,CTL,01/12/10,11:08:18,10.492,100,10.5,,0.2698,0.2719
ITEX1U,3,CTL,01/12/10,12:08:19,10.443,100,10.5,,0.2698,0.2734
ITEX1U,3,CTL,01/12/10,13:08:20,11.443,100,11.5,,0.2727,0.2785
ITEX1U,3,CTL,01/12/10,14:08:21,12.171,100,12.2,,0.2741,0.2799
ITEX1U,3,CTL,01/12/10,15:08:22,10.932,100,10.9,,0.2741,0.2792
ITEX1U,3,CTL,01/12/10,16:08:23,12.074,100,12.1,,0.2763,0.2814
ITEX1U,3,CTL,01/12/10,17:08:24,10.712,100,10.7,,0.2756,0.2799
ITEX1U,3,CTL,01/12/10,18:08:25,10.712,100,10.7,,0.2741,0.2777
ITEX1U,3,CTL,01/12/10,19:08:26,10.443,100,10.5,,0.2785,0.2828
ITEX1U,3,CTL,01/12/10,20:08:27,9.731,100,9.7,,0.277,0.2799
ITEX1U,3,CTL,01/12/10,21:08:28,9.682,100,9.7,,0.2756,0.2777
ITEX1U,3,CTL,01/12/10,22:08:29,9.558,100,9.6,,0.2734,0.2763
ITEX1U,3,CTL,01/12/10,23:08:30,9.114,100,9.1,,0.2727,0.2748
ITEX1U,3,CTL,02/12/10,00:08:31,8.792,100,8.8,,0.2705,0.2734
ITEX1U,3,CTL,02/12/10,01:08:32,8.717,100,8.7,,0.2698,0.2719
ITEX1U,3,CTL,02/12/10,02:08:33,9.435,100,9.4,,0.269,0.2712
ITEX1U,3,CTL,02/12/10,03:08:34,9.46,100,9.5,,0.269,0.2727
ITEX1U,3,CTL,02/12/10,04:08:35,9.287,100,9.3,,0.2698,0.2741
ITEX1U,3,CTL,02/12/10,05:08:36,9.188,100,9.2,,0.269,0.2734
ITEX1U,3,CTL,02/12/10,06:08:37,9.188,100,9.2,,0.2683,0.2719
ITEX1U,3,CTL,02/12/10,07:08:38,9.682,100,9.7,,0.2683,0.2712
ITEX1U,3,CTL,02/12/10,08:08:39,10.198,100,10.2,,0.2683,0.2734
ITEX1U,3,CTL,02/12/10,09:08:40,10.858,100,10.9,,0.2683,0.2734
ITEX1U,3,CTL,02/12/10,10:08:41,12.896,99.6,12.9,,0.2683,0.2734
ITEX1U,3,CTL,02/12/10,11:08:42,13.762,98.9,13.6,,0.2683,0.2741
ITEX1U,3,CTL,02/12/10,12:08:43,16.844,93,15.7,,0.2676,0.2741
ITEX1U,3,CTL,02/12/10,13:08:44,16.153,89.8,14.5,,0.2683,0.2734
ITEX1U,3,CTL,02/12/10,14:08:45,16.796,81.6,13.6,,0.2676,0.2741
ITEX1U,3,CTL,02/12/10,15:08:46,14.05,77.6,10.2,,0.2676,0.2719
ITEX1U,3,CTL,02/12/10,16:08:47,10.369,88.6,8.6,,0.2668,0.2705
ITEX1U,3,CTL,02/12/10,17:08:48,8.12,96.8,7.7,,0.2741,0.2952
ITEX1U,3,CTL,02/12/10,18:08:49,10.565,97.3,10.2,,0.2959,0.2959
ITEX1U,3,CTL,02/12/10,19:08:50,10.932,92.9,9.8,,0.2865,0.2879
ITEX1U,3,CTL,02/12/10,20:08:51,9.312,92.8,8.2,,0.2828,0.2836
ITEX1U,3,CTL,02/12/10,21:08:52,9.336,98.3,9.1,,0.2806,0.2821
ITEX1U,3,CTL,02/12/10,22:08:53,9.632,98,9.3,,0.2777,0.2799
ITEX1U,3,CTL,02/12/10,23:08:54,10.051,99.5,10,,0.2756,0.277
ITEX1U,3,CTL,03/12/10,00:08:55,9.287,99.9,9.3,,0.2828,0.2886
ITEX1U,3,CTL,03/12/10,01:08:56,8.643,100,8.7,,0.2814,0.2843
ITEX1U,3,CTL,03/12/10,02:08:57,8.12,100,8.1,,0.2785,0.2806
ITEX1U,3,CTL,03/12/10,03:08:58,7.77,99.5,7.7,,0.2763,0.2785
ITEX1U,3,CTL,03/12/10,04:08:59,7.695,97.8,7.4,,0.2748,0.2763
ITEX1U,3,CTL,03/12/10,05:09:00,7.895,98.6,7.7,,0.2727,0.2748
ITEX1U,3,CTL,03/12/10,06:09:01,9.287,99.6,9.2,,0.2719,0.2734
ITEX1U,3,CTL,03/12/10,07:09:02,10.907,100,10.9,,0.2705,0.2727
ITEX1U,3,CTL,03/12/10,08:09:03,12.654,99.1,12.5,,0.2698,0.2727
ITEX1U,3,CTL,03/12/10,09:09:04,14.816,93.4,13.8,,0.2698,0.2727
ITEX1U,3,CTL,03/12/10,10:09:05,18.319,84.5,15.7,,0.269,0.2734
ITEX1U,3,CTL,03/12/10,11:09:06,19.222,77.9,15.3,,0.269,0.2734
ITEX1U,3,CTL,03/12/10,12:09:07,19.912,75.7,15.5,,0.2683,0.2719
ITEX1U,3,CTL,03/12/10,13:09:08,18.485,73.3,13.6,,0.2676,0.2712
ITEX1U,3,CTL,03/12/10,14:09:09,18.129,63.2,11,,0.2661,0.2705
ITEX1U,3,CTL,03/12/10,15:09:10,19.865,73.6,15,,0.2654,0.2668
ITEX1U,3,CTL,03/12/10,16:09:11,18.771,69,13,,0.2647,0.2668
ITEX1U,3,CTL,03/12/10,17:09:12,14.96,65.7,8.6,,0.2632,0.2647
ITEX1U,3,CTL,03/12/10,18:09:13,13.93,72.9,9.2,,0.2625,0.2625
ITEX1U,3,CTL,03/12/10,19:09:14,12.92,77,9,,0.2618,0.261
ITEX1U,3,CTL,03/12/10,20:09:15,7.67,86.9,5.6,,0.261,0.2603
ITEX1U,3,CTL,03/12/10,21:09:16,7.242,97.4,6.9,,0.2603,0.2589
ITEX1U,3,CTL,03/12/10,22:09:17,11.394,99.1,11.3,,0.2603,0.2581
ITEX1U,3,CTL,03/12/10,23:09:18,9.977,98.8,9.8,,0.2603,0.2683
ITEX1U,3,CTL,04/12/10,00:09:19,8.519,99.8,8.5,,0.2647,0.2806
ITEX1U,3,CTL,04/12/10,01:09:20,7.72,100,7.7,,0.2748,0.2908
ITEX1U,3,CTL,04/12/10,02:09:21,7.015,99.9,7,,0.2777,0.285
ITEX1U,3,CTL,04/12/10,03:09:22,8.494,98.1,8.2,,0.2748,0.2814
ITEX1U,3,CTL,04/12/10,04:09:23,8.841,98.9,8.7,,0.2734,0.2785
ITEX1U,3,CTL,04/12/10,05:09:24,9.583,99.9,9.6,,0.2727,0.2777
ITEX1U,3,CTL,04/12/10,06:09:25,9.262,100,9.3,,0.2719,0.2763
ITEX1U,3,CTL,04/12/10,07:09:26,10.59,100,10.6,,0.2705,0.2756
ITEX1U,3,CTL,04/12/10,08:09:27,11.443,98.2,11.2,,0.269,0.2741
ITEX1U,3,CTL,04/12/10,09:09:28,14.721,91,13.3,,0.269,0.2741
ITEX1U,3,CTL,04/12/10,10:09:29,17.986,83,15.1,,0.2683,0.2741
ITEX1U,3,CTL,04/12/10,11:09:30,18.271,79.8,14.7,,0.2683,0.2748
ITEX1U,3,CTL,04/12/10,12:09:31,20.603,72.6,15.5,,0.2676,0.2748
ITEX1U,3,CTL,04/12/10,13:09:32,22.345,69.3,16.5,,0.2668,0.2727
ITEX1U,3,CTL,04/12/10,14:09:33,20.436,63.4,13.3,,0.2661,0.2719
ITEX1U,3,CTL,04/12/10,15:09:34,22.681,57.6,13.9,,0.2647,0.2698
ITEX1U,3,CTL,04/12/10,16:09:35,21.199,56.2,12.1,,0.2639,0.2676
ITEX1U,3,CTL,04/12/10,17:09:36,22.992,49.1,11.8,,0.2625,0.2654
ITEX1U,3,CTL,04/12/10,18:09:37,20.46,51.3,10.1,,0.2618,0.2625
ITEX1U,3,CTL,04/12/10,19:09:38,13.738,68.7,8.1,,0.261,0.261
ITEX1U,3,CTL,04/12/10,20:09:39,11.321,90.2,9.8,,0.2603,0.2596
ITEX1U,3,CTL,04/12/10,21:09:40,7.569,96.1,7,,0.2589,0.2581
ITEX1U,3,CTL,04/12/10,22:09:41,9.312,99.9,9.3,,0.2581,0.2567
ITEX1U,3,CTL,04/12/10,23:09:42,7.242,100,7.2,,0.2574,0.256
ITEX1U,3,CTL,05/12/10,00:09:43,6,99.9,6,,0.2567,0.2552
ITEX1U,3,CTL,05/12/10,01:09:44,4.792,100,4.8,,0.256,0.2545
ITEX1U,3,CTL,05/12/10,02:09:45,2.343,100,2.3,,0.2552,0.2538
ITEX1U,3,CTL,05/12/10,03:09:46,3.538,100,3.5,,0.2552,0.2538
ITEX1U,3,CTL,05/12/10,04:09:47,2.289,100,2.3,,0.2545,0.253
ITEX1U,3,CTL,05/12/10,05:09:48,1.751,100,1.7,,0.2545,0.253
ITEX1U,3,CTL,05/12/10,06:09:49,3.932,100,3.9,,0.2538,0.2523
ITEX1U,3,CTL,05/12/10,07:09:50,14.242,98.8,14.1,,0.253,0.2516
ITEX1U,3,CTL,05/12/10,08:09:51,16.558,88.5,14.7,,0.253,0.253
ITEX1U,3,CTL,05/12/10,09:09:52,18.913,79.9,15.4,,0.2538,0.2552
ITEX1U,3,CTL,05/12/10,10:09:53,19.674,74.5,15,,0.2538,0.2567
ITEX1U,3,CTL,05/12/10,11:09:54,22.729,69.1,16.8,,0.2552,0.2581
ITEX1U,3,CTL,05/12/10,12:09:55,22.393,64.6,15.4,,0.2552,0.2581
ITEX1U,3,CTL,05/12/10,13:09:56,23.497,60.3,15.4,,0.2545,0.2589
ITEX1U,3,CTL,05/12/10,14:09:57,22.729,55.8,13.5,,0.2545,0.2589
ITEX1U,3,CTL,05/12/10,15:09:58,21.963,59,13.6,,0.2545,0.2581
ITEX1U,3,CTL,05/12/10,16:09:59,21.963,61.9,14.3,,0.2538,0.256
ITEX1U,3,CTL,05/12/10,17:10:00,19.841,64.5,13,,0.253,0.2538
ITEX1U,3,CTL,05/12/10,18:10:01,15.819,78.7,12.1,,0.2523,0.2509
ITEX1U,3,CTL,05/12/10,19:10:02,12.292,83.9,9.7,,0.2516,0.2487
ITEX1U,3,CTL,05/12/10,20:10:03,11.759,96.3,11.2,,0.2501,0.2472
ITEX1U,3,CTL,05/12/10,21:10:04,11.297,99.3,11.2,,0.2494,0.2458
ITEX1U,3,CTL,05/12/10,22:10:05,11.248,100,11.3,,0.2494,0.2451
ITEX1U,3,CTL,05/12/10,23:10:06,11.005,100,11,,0.2472,0.2451
ITEX1U,3,CTL,06/12/10,00:10:07,10.785,100,10.8,,0.2472,0.2443
ITEX1U,3,CTL,06/12/10,01:10:08,8.965,100,9,,0.248,0.2443
ITEX1U,3,CTL,06/12/10,02:10:09,5.282,100,5.3,,0.2472,0.2436
ITEX1U,3,CTL,06/12/10,03:10:10,6.408,100,6.4,,0.2465,0.2429
ITEX1U,3,CTL,06/12/10,04:10:11,5.231,100,5.2,,0.2465,0.2422
ITEX1U,3,CTL,06/12/10,05:10:12,3.827,100,3.8,,0.2458,0.2422
ITEX1U,3,CTL,06/12/10,06:10:13,4.74,100,4.7,,0.2458,0.2414
