Date,"Time, GMT+11:00","Temp, ÁC (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ÁC (SEN S/N: 9818218)","Temp, ÁC (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m^3/m^3 (SEN S/N: 4650904)"
03/01/12,05:47:24,12.025,84,9.4,12.389,0.0526,0.12816
03/01/12,06:47:25,14.05,81.1,10.9,12.606,0.0519,0.12759
03/01/12,07:47:26,16.82,72.1,11.8,14.433,0.0526,0.12759
03/01/12,08:47:27,19.389,63.3,12.3,15.629,0.0526,0.12702
03/01/12,09:47:28,22.537,59.4,14.2,17.605,0.0526,0.12645
03/01/12,10:47:29,23.617,58.4,15,21.175,0.0526,0.12645
03/01/12,11:47:30,23.088,58,14.4,27.727,0.054,0.12531
03/01/12,12:47:31,24.944,56.2,15.6,38.143,0.0548,0.12473
03/01/12,13:47:32,26.256,56.2,16.9,44.165,0.0555,0.12473
03/01/12,14:47:33,26.109,52.7,15.7,48.007,0.0584,0.12302
03/01/12,15:47:34,26.353,55.8,16.8,40.4,0.0584,0.12302
03/01/12,16:47:35,23.881,53.6,13.9,38.115,0.0577,0.12245
03/01/12,17:47:36,23.424,51.3,12.8,34.677,0.0562,0.12188
03/01/12,18:47:37,22.106,49.1,10.9,27.186,0.0548,0.12131
03/01/12,19:47:38,19.056,49.5,8.3,23.064,0.0526,0.12074
03/01/12,20:47:39,13.81,66.2,7.6,18.628,0.0519,0.12074
03/01/12,21:47:40,11.807,83.4,9.1,15.796,0.0504,0.12016
03/01/12,22:47:41,12.243,85.4,9.9,15.079,0.0497,0.12016
03/01/12,23:47:42,11.929,82.1,9,14.026,0.049,0.12016
04/01/12,00:47:43,12.268,87.2,10.2,13.882,0.0482,0.11959
04/01/12,01:47:44,12.413,82.6,9.5,13.329,0.0475,0.11959
04/01/12,02:47:45,9.064,85.9,6.8,12.389,0.0475,0.11959
04/01/12,03:47:46,10.81,89.7,9.2,11.394,0.0468,0.11959
04/01/12,04:47:47,13.834,78,10.1,11.953,0.046,0.11959
04/01/12,05:47:48,15.557,65.1,9,12.654,0.0468,0.11959
04/01/12,06:47:49,16.058,61.2,8.6,13.064,0.0468,0.11902
04/01/12,07:47:50,14.816,63.3,7.9,13.497,0.0468,0.11845
04/01/12,08:47:51,14.457,71.5,9.4,13.57,0.0468,0.11845
04/01/12,09:47:52,17.748,62.4,10.5,17.843,0.0468,0.11788
04/01/12,10:47:53,12.122,88.5,10.3,16.487,0.046,0.11731
04/01/12,11:47:54,11.102,96.6,10.6,14.577,0.0446,0.11445
04/01/12,12:47:55,17.986,95.8,17.3,19.389,0.046,0.11559
04/01/12,13:47:56,21.223,78.9,17.4,32.613,0.0482,0.11559
04/01/12,14:47:57,22.441,63.7,15.2,36.092,0.0519,0.11559
04/01/12,15:47:58,22.705,58.8,14.2,36.227,0.054,0.11559
04/01/12,16:47:59,23.448,57.3,14.5,33.027,0.0555,0.11502
04/01/12,17:48:00,16.939,76.8,12.9,25.258,0.054,0.11617
04/01/12,18:48:01,13.377,83.8,10.7,21.056,0.0519,0.11559
04/01/12,19:48:02,10.687,91,9.3,17.748,0.0504,0.11559
04/01/12,20:48:03,9.312,94,8.4,15.629,0.0497,0.11559
04/01/12,21:48:04,8.618,96.3,8.1,14.433,0.049,0.11559
04/01/12,22:48:05,7.945,96.9,7.5,13.497,0.0482,0.11502
04/01/12,23:48:06,7.82,97.5,7.5,12.799,0.0475,0.11502
05/01/12,00:48:07,7.895,97.1,7.5,12.219,0.0475,0.11502
05/01/12,01:48:08,5.308,95.7,4.7,10.932,0.0468,0.11445
05/01/12,02:48:09,1.697,94.3,0.9,8.916,0.046,0.11502
05/01/12,03:48:10,0.907,94.7,0.2,6.813,0.046,0.11445
05/01/12,04:48:11,5.076,99.5,5,7.419,0.046,0.11445
05/01/12,05:48:12,3.142,98.7,3,7.594,0.046,0.11445
05/01/12,06:48:13,7.645,99.1,7.5,6.914,0.046,0.11445
05/01/12,07:48:14,11.565,91.7,10.3,8.841,0.046,0.11388
05/01/12,08:48:15,13.762,80.5,10.5,10.565,0.046,0.11388
05/01/12,09:48:16,15.008,74.8,10.6,12.509,0.0468,0.11445
05/01/12,10:48:17,18.771,75.2,14.3,14.29,0.0468,0.11445
05/01/12,11:48:18,18.652,61,11,21.987,0.0482,0.11331
05/01/12,12:48:19,19.984,61.1,12.3,31.077,0.0497,0.11274
05/01/12,13:48:20,22.25,59.7,14.1,36.119,0.0511,0.11274
05/01/12,14:48:21,21.199,60.5,13.3,37.425,0.054,0.11274
05/01/12,15:48:22,21.795,59.3,13.5,37.233,0.0555,0.11274
05/01/12,16:48:23,19.96,53.6,10.3,35.877,0.0562,0.11274
05/01/12,17:48:24,15.557,50.9,5.4,30.95,0.0555,0.11274
05/01/12,18:48:25,17.034,62.7,9.9,23.905,0.0533,0.11274
05/01/12,19:48:26,10.247,86.1,8,19.222,0.0511,0.11217
05/01/12,20:48:27,8.02,91,6.6,15.867,0.0504,0.11217
05/01/12,21:48:28,7.519,94.2,6.7,14.05,0.049,0.11217
05/01/12,22:48:29,7.268,96.1,6.7,13.064,0.0482,0.1116
05/01/12,23:48:30,6.864,97.2,6.5,12.461,0.0468,0.1116
06/01/12,00:48:31,6.433,97.5,6.1,11.88,0.0468,0.1116
06/01/12,01:48:32,5.949,97.5,5.6,11.248,0.046,0.1116
06/01/12,02:48:33,5.076,96.4,4.6,10.59,0.046,0.11102
06/01/12,03:48:34,4.115,96,3.5,9.336,0.0453,0.11102
06/01/12,04:48:35,1.017,95.3,0.3,8.145,0.0446,0.11102
06/01/12,05:48:36,2.182,97.8,1.9,7.444,0.0446,0.11102
06/01/12,06:48:37,3.301,96.3,2.8,7.569,0.0446,0.11045
06/01/12,07:48:38,7.217,90.6,5.8,8.22,0.0446,0.11045
06/01/12,08:48:39,14.098,81.7,11,11.248,0.0446,0.10988
06/01/12,09:48:40,19.199,63.2,12.1,13.04,0.0446,0.10988
06/01/12,10:48:41,24.074,54.6,14.4,16.558,0.0439,0.10931
06/01/12,11:48:42,25.21,53.5,15.1,24.823,0.0446,0.10874
06/01/12,12:48:43,26.793,54.7,16.9,37.015,0.046,0.10817
06/01/12,13:48:44,28.221,51.4,17.3,45.061,0.0468,0.1076
06/01/12,14:48:45,28.345,50.2,17,48.007,0.0497,0.1076
06/01/12,15:48:46,28.543,52,17.7,47.974,0.0519,0.1076
06/01/12,16:48:47,26.695,47.9,14.8,42.654,0.0519,0.10702
06/01/12,17:48:48,24.146,47.2,12.2,37.206,0.0511,0.10702
06/01/12,18:48:49,16.32,54.6,7.2,26.646,0.0497,0.10645
06/01/12,19:48:50,12.63,67.5,6.8,20.412,0.0482,0.10645
06/01/12,20:48:51,8.095,80,4.9,16.082,0.049,0.10702
06/01/12,21:48:52,6.382,86.5,4.3,13.04,0.0468,0.10588
06/01/12,22:48:53,6,86.6,3.9,11.127,0.046,0.10588
06/01/12,23:48:54,8.394,76.5,4.5,10.541,0.0446,0.10645
07/01/12,00:48:55,8.866,63.9,2.4,10.467,0.0439,0.10588
07/01/12,01:48:56,10.026,57,1.9,10.075,0.0431,0.10588
07/01/12,02:48:57,9.163,57.4,1.2,10.173,0.0431,0.10531
07/01/12,03:48:58,9.163,67.2,3.4,10.173,0.0431,0.10531
07/01/12,04:48:59,9.114,76.5,5.2,10.271,0.0424,0.10531
07/01/12,05:49:00,9.139,76.1,5.2,10.345,0.0431,0.10531
07/01/12,06:49:01,9.213,77.1,5.4,10.296,0.0424,0.10474
07/01/12,07:49:02,11.516,75.7,7.4,10.834,0.0424,0.10474
07/01/12,08:49:03,13.858,70.5,8.6,11.904,0.0424,0.10417
07/01/12,09:49:04,16.558,66.4,10.3,13.978,0.0402,0.10417
07/01/12,10:49:05,17.225,64.3,10.4,17.391,0.041,0.1036
07/01/12,11:49:06,17.701,57.6,9.2,23.593,0.0424,0.10303
07/01/12,12:49:07,18.771,54.1,9.3,30.798,0.0431,0.10245
07/01/12,13:49:08,20.889,52.7,10.9,35.049,0.0439,0.10188
07/01/12,14:49:09,22.585,55.9,13.4,32.201,0.0439,0.10188
07/01/12,15:49:10,19.484,50.7,9,41.007,0.046,0.10131
07/01/12,16:49:11,17.748,53.2,8.1,30.293,0.0453,0.10074
07/01/12,17:49:12,14.409,58.4,6.4,23.617,0.0439,0.10074
07/01/12,18:49:13,13.954,62.1,6.8,19.27,0.0431,0.10074
07/01/12,19:49:14,13.112,63,6.2,17.034,0.0417,0.10188
07/01/12,20:49:15,12.195,70.3,7,15.199,0.0424,0.10074
07/01/12,21:49:16,12.171,74.4,7.8,13.449,0.0424,0.10074
07/01/12,22:49:17,12.847,67.1,6.9,12.727,0.0417,0.10017
07/01/12,23:49:18,13.762,62.1,6.6,12.34,0.0417,0.10017
08/01/12,00:49:19,13.064,62.9,6.2,12.268,0.041,0.10017
08/01/12,01:49:20,12.703,67.1,6.8,12.364,0.041,0.0996
08/01/12,02:49:21,10.663,75.8,6.6,12.509,0.041,0.0996
08/01/12,03:49:22,10.761,97.1,10.3,11.832,0.0395,0.09788
08/01/12,04:49:23,10.614,99.8,10.6,11.929,0.0395,0.09731
08/01/12,05:49:24,10.81,100,10.8,11.929,0.0395,0.09788
08/01/12,06:49:25,10.761,100,10.8,11.88,0.0388,0.09617
08/01/12,07:49:26,11.2,100,11.2,11.977,0.0366,0.09389
08/01/12,08:49:27,11.637,100,11.7,12.147,0.0366,0.09389
08/01/12,09:49:28,11.929,100,11.9,12.461,0.0359,0.09331
08/01/12,10:49:29,12.025,100,12,13.353,0.0359,0.09389
08/01/12,11:49:30,12.509,100,12.5,13.594,0.0352,0.09331
08/01/12,12:49:31,12.122,100,12.1,13.714,0.0352,0.09274
08/01/12,13:49:32,12.678,100,12.7,13.57,0.0352,0.09274
08/01/12,14:49:33,12.92,100,12.9,13.954,0.0359,0.09331
08/01/12,15:49:34,13.377,100,13.4,13.978,0.0359,0.0996
08/01/12,16:49:35,13.738,100,13.8,14.625,0.0352,0.09903
08/01/12,17:49:36,12.775,100,12.8,15.342,0.0359,0.09903
08/01/12,18:49:37,11.565,100,11.6,15.151,0.0366,0.09903
08/01/12,19:49:38,10.712,99.5,10.6,13.401,0.0373,0.09903
08/01/12,20:49:39,9.139,96.9,8.7,12.025,0.0373,0.09903
08/01/12,21:49:40,9.509,95,8.8,10.932,0.0381,0.09903
08/01/12,22:49:41,9.608,95,8.9,10.467,0.0373,0.09846
08/01/12,23:49:42,8.444,93.6,7.5,10.149,0.0373,0.09846
09/01/12,00:49:43,7.519,91.2,6.2,9.238,0.0373,0.09846
09/01/12,01:49:44,6.179,90,4.7,8.494,0.0366,0.09846
09/01/12,02:49:45,5.308,86.6,3.3,7.419,0.0366,0.09846
09/01/12,03:49:46,4.115,90.4,2.7,6.914,0.0366,0.09846
09/01/12,04:49:47,2.983,90.4,1.6,6.281,0.0366,0.09903
09/01/12,05:49:48,2.101,94.6,1.3,5.745,0.0366,0.09903
09/01/12,06:49:49,3.722,96.3,3.2,5.642,0.0373,0.09903
09/01/12,07:49:50,6.99,89.7,5.4,6.864,0.0373,0.09846
09/01/12,08:49:51,8.817,79.6,5.5,7.87,0.0373,0.09846
09/01/12,09:49:52,8.07,75.8,4.1,9.361,0.0373,0.09846
09/01/12,10:49:53,11.224,71.3,6.2,11.734,0.0359,0.09846
09/01/12,11:49:54,13.377,68.7,7.8,18.105,0.0366,0.09788
09/01/12,12:49:55,14.122,68.1,8.3,25.72,0.0381,0.09903
09/01/12,13:49:56,15.127,68.4,9.4,27.21,0.0402,0.09846
09/01/12,14:49:57,12.316,70.1,7,26.744,0.0439,0.0996
09/01/12,15:49:58,12.703,69.5,7.3,23.497,0.0439,0.0996
09/01/12,16:49:59,12.63,68,6.9,23.328,0.0453,0.10017
09/01/12,17:50:00,10.051,68.1,4.4,20.317,0.0446,0.10017
09/01/12,18:50:01,8.27,73.8,3.9,16.01,0.0431,0.10017
09/01/12,19:50:02,7.569,78.2,4,13.161,0.0424,0.0996
09/01/12,20:50:03,5.411,82.6,2.7,10.81,0.0417,0.10017
09/01/12,21:50:04,5.128,84.4,2.7,9.015,0.041,0.10017
09/01/12,22:50:05,5.128,86,3,8.22,0.0402,0.10017
09/01/12,23:50:06,4.973,88.2,3.2,7.695,0.0395,0.10017
10/01/12,00:50:07,5.693,88.2,3.9,7.92,0.0395,0.10017
10/01/12,01:50:08,4.895,89.2,3.3,7.619,0.0395,0.10017
10/01/12,02:50:09,4.584,90.8,3.2,6.914,0.0388,0.10017
10/01/12,03:50:10,4.636,91.4,3.4,6.636,0.0388,0.10074
10/01/12,04:50:11,4.61,91.8,3.4,6.458,0.0388,0.10074
10/01/12,05:50:12,4.869,92.3,3.7,6.712,0.0395,0.10074
10/01/12,06:50:13,5.257,93.8,4.3,6.99,0.0388,0.10074
10/01/12,07:50:14,6.788,91.7,5.5,7.77,0.0395,0.10074
10/01/12,08:50:15,8.668,83.2,6,8.841,0.0395,0.10074
10/01/12,09:50:16,8.618,82.9,5.9,10.883,0.0388,0.10074
10/01/12,10:50:17,11.029,77.2,7.2,13.016,0.0388,0.10131
10/01/12,11:50:18,12.582,71.6,7.6,17.439,0.0395,0.10131
10/01/12,12:50:19,14.553,68.7,8.9,23.521,0.0417,0.10074
10/01/12,13:50:20,12.558,65.3,6.2,26.744,0.0439,0.10188
10/01/12,14:50:21,11.734,67.8,6,26.28,0.046,0.10245
10/01/12,15:50:22,11.662,64.4,5.2,28.394,0.0482,0.10303
10/01/12,16:50:23,11.102,68.7,5.6,21.223,0.0475,0.1036
10/01/12,17:50:24,11.248,64.4,4.8,22.034,0.0482,0.1036
10/01/12,18:50:25,8.07,66.9,2.3,16.582,0.0468,0.10474
10/01/12,19:50:26,6.281,76.1,2.4,12.654,0.0468,0.10417
10/01/12,20:50:27,5.308,80.1,2.2,10.467,0.046,0.10417
10/01/12,21:50:28,5.539,80.7,2.5,9.336,0.0453,0.10417
10/01/12,22:50:29,5.488,80.9,2.5,9.188,0.0439,0.1036
10/01/12,23:50:30,5.128,80.8,2.1,8.717,0.0439,0.1036
11/01/12,00:50:31,4.766,82.2,2,8.245,0.0431,0.10417
11/01/12,01:50:32,4.246,84.4,1.9,7.895,0.0431,0.10417
11/01/12,02:50:33,3.433,89.1,1.8,7.469,0.0431,0.10417
11/01/12,03:50:34,3.248,88.8,1.6,6.889,0.0424,0.10474
11/01/12,04:50:35,2.155,89.9,0.7,6.23,0.0417,0.10531
11/01/12,05:50:36,1.044,94.7,0.3,4.844,0.041,0.10474
11/01/12,06:50:37,1.099,97.6,0.8,4.818,0.041,0.10417
11/01/12,07:50:38,1.994,98.6,1.8,5.924,0.041,0.10417
11/01/12,08:50:39,2.262,98.4,2,6.99,0.041,0.10417
11/01/12,09:50:40,3.617,98.6,3.4,8.095,0.0402,0.1036
11/01/12,10:50:41,2.637,97.8,2.3,9.632,0.0395,0.10303
11/01/12,11:50:42,1.832,97.5,1.5,10.075,0.0395,0.1036
11/01/12,12:50:43,6.965,98.3,6.7,10.883,0.0402,0.10417
11/01/12,13:50:44,7.242,95.3,6.5,17.439,0.0402,0.10417
11/01/12,14:50:45,11.224,91.9,10,21.127,0.0402,0.10474
11/01/12,15:50:46,12.243,88.1,10.3,24.219,0.041,0.10531
11/01/12,16:50:47,8.891,80.7,5.8,21.485,0.0417,0.10588
11/01/12,17:50:48,11.807,73.4,7.2,19.96,0.041,0.10645
11/01/12,18:50:49,9.879,66.3,3.9,15.963,0.041,0.10588
11/01/12,19:50:50,2.823,78.9,-0.5,11.565,0.0395,0.10588
11/01/12,20:50:51,1.099,90.6,-0.3,8.444,0.0388,0.10588
11/01/12,21:50:52,1.371,94.3,0.6,7.318,0.0395,0.10588
11/01/12,22:50:53,1.317,95.4,0.7,6.889,0.0395,0.10588
11/01/12,23:50:54,1.235,96.2,0.7,6.306,0.0395,0.10588
12/01/12,00:50:55,0.55,96.6,0.1,5.719,0.0395,0.10645
12/01/12,01:50:56,0.412,97.2,0,4.921,0.0395,0.10702
12/01/12,02:50:57,-0.283,96.9,-0.7,4.662,0.0395,0.10645
12/01/12,03:50:58,-0.732,97.3,-1.1,4.246,0.0395,0.10645
12/01/12,04:50:59,-1.299,97.3,-1.7,3.749,0.0395,0.10645
12/01/12,05:51:00,-1.242,97.8,-1.6,3.221,0.0395,0.10645
12/01/12,06:51:01,-0.088,98.4,-0.3,3.168,0.0402,0.10645
12/01/12,07:51:02,1.371,98.5,1.2,4.324,0.041,0.10645
12/01/12,08:51:03,8.519,93.8,7.6,5.924,0.0417,0.10702
12/01/12,09:51:04,12.34,81.5,9.3,9.977,0.0417,0.10702
12/01/12,10:51:05,14.002,71.6,9,14.026,0.0417,0.10702
12/01/12,11:51:06,15.652,67,9.6,17.011,0.0424,0.10645
12/01/12,12:51:07,21.819,62.6,14.4,21.7,0.0417,0.10702
12/01/12,13:51:08,25.574,57,16.4,25.307,0.0424,0.1076
12/01/12,14:51:09,23.665,53.3,13.6,29.615,0.0446,0.1076
12/01/12,15:51:10,26.818,52.1,16.2,31.153,0.0468,0.10817
12/01/12,16:51:11,20.889,60,12.9,25.137,0.0468,0.10874
12/01/12,17:51:12,19.389,59.5,11.3,21.7,0.046,0.10874
12/01/12,18:51:13,16.534,59.9,8.7,19.698,0.0453,0.10874
12/01/12,19:51:14,10.173,73.1,5.6,16.177,0.0446,0.10931
12/01/12,20:51:15,7.066,82.2,4.2,13.377,0.0446,0.10931
12/01/12,21:51:16,4.792,87.4,2.9,11.419,0.0431,0.10931
12/01/12,22:51:17,2.61,90.4,1.2,8.916,0.0424,0.10874
12/01/12,23:51:18,1.071,92.5,0,7.343,0.0424,0.10931
13/01/12,00:51:19,0.301,92.5,-0.8,6.408,0.0417,0.10931
13/01/12,01:51:20,-0.535,92.1,-1.7,5.539,0.0417,0.10931
13/01/12,02:51:21,-0.76,89.6,-2.3,4.869,0.0417,0.10931
13/01/12,03:51:22,-1.384,87.8,-3.1,4.324,0.0417,0.10931
13/01/12,04:51:23,-1.67,88.4,-3.3,3.696,0.0424,0.10931
13/01/12,05:51:24,-2.479,90.2,-3.9,3.248,0.0424,0.10931
13/01/12,06:51:25,0.246,88.6,-1.4,3.089,0.0424,0.10931
13/01/12,07:51:26,8.045,76.1,4.1,4.532,0.0431,0.10931
13/01/12,08:51:27,15.986,55.4,7.1,7.192,0.0431,0.10931
13/01/12,09:51:28,17.819,44,5.4,10.638,0.0424,0.10988
13/01/12,10:51:29,18.033,44.2,5.7,14.409,0.0431,0.10874
13/01/12,11:51:30,20.174,45.4,8,20.103,0.0439,0.10874
13/01/12,12:51:31,20.007,45.1,7.8,28.568,0.0446,0.10874
13/01/12,13:51:32,21.533,53.4,11.7,34.071,0.046,0.10874
13/01/12,14:51:33,29.19,51.8,18.3,38.672,0.0511,0.10931
13/01/12,15:51:34,22.441,48.7,11.1,35.555,0.0548,0.10988
13/01/12,16:51:35,17.534,67.1,11.4,23.328,0.0526,0.11102
13/01/12,17:51:36,14.409,75,10,20.055,0.0511,0.11045
13/01/12,18:51:37,15.223,77.3,11.3,18.913,0.0504,0.11102
13/01/12,19:51:38,10.296,84.6,7.8,16.487,0.049,0.11102
13/01/12,20:51:39,8.693,90.9,7.3,14.266,0.0482,0.11102
13/01/12,21:51:40,7.569,94,6.7,12.944,0.0475,0.11102
13/01/12,22:51:41,6.661,94.9,5.9,11.929,0.0468,0.11102
13/01/12,23:51:42,5.77,95.4,5.1,11.078,0.046,0.11102
14/01/12,00:51:43,5.128,95,4.4,10.296,0.0453,0.11102
14/01/12,01:51:44,1.344,92.3,0.2,8.618,0.0446,0.11102
14/01/12,02:51:45,1.099,94.5,0.3,6.864,0.0439,0.11102
14/01/12,03:51:46,1.398,97,1,6.839,0.0439,0.11102
14/01/12,04:51:47,-1.27,94.4,-2.1,5.437,0.0439,0.11102
14/01/12,05:51:48,-1.814,94.5,-2.6,4.376,0.0431,0.11102
14/01/12,06:51:49,-1.384,95.3,-2,4.063,0.0431,0.1116
14/01/12,07:51:50,10.075,87.6,8.1,5.334,0.0446,0.1116
14/01/12,08:51:51,17.082,62.2,9.8,8.145,0.0439,0.11102
14/01/12,09:51:52,22.848,49.3,11.7,11.297,0.0439,0.11045
14/01/12,10:51:53,25.55,47.8,13.7,15.533,0.0453,0.10988
14/01/12,11:51:54,26.793,48.9,15.2,22.729,0.046,0.10988
14/01/12,12:51:55,25.671,46.7,13.4,32.458,0.0475,0.10988
14/01/12,13:51:56,21.127,50.1,10.3,34.176,0.049,0.11045
14/01/12,14:51:57,22.513,55.8,13.3,34.783,0.0504,0.11045
14/01/12,15:51:58,18.604,61.6,11.1,29.215,0.0511,0.11102
14/01/12,16:51:59,22.034,62.5,14.6,27.677,0.0511,0.11102
14/01/12,17:52:00,17.272,59,9.2,27.751,0.0519,0.11102
14/01/12,18:52:01,14.792,64,8.1,21.604,0.0511,0.11102
14/01/12,19:52:02,10.418,70.7,5.3,17.51,0.0497,0.11045
14/01/12,20:52:03,5.282,82.9,2.6,13.161,0.0482,0.1116
14/01/12,21:52:04,3.958,92.1,2.8,10.638,0.0468,0.11102
14/01/12,22:52:05,5.024,95.2,4.3,9.903,0.046,0.11102
14/01/12,23:52:06,4.428,95,3.7,9.509,0.0453,0.11102
15/01/12,00:52:07,4.662,96.4,4.1,9.485,0.0453,0.11102
15/01/12,01:52:08,5.05,96.6,4.6,9.386,0.0446,0.11102
15/01/12,02:52:09,1.262,92.7,0.2,7.845,0.0439,0.11102
15/01/12,03:52:10,0.329,94.9,-0.4,6.408,0.0439,0.1116
15/01/12,04:52:11,0.66,95.7,0,5.719,0.0439,0.1116
15/01/12,05:52:12,3.906,98.1,3.6,5.642,0.0431,0.11102
15/01/12,06:52:13,5.949,98.7,5.8,6.509,0.0439,0.11102
15/01/12,07:52:14,11.759,89.7,10.1,8.916,0.0439,0.11102
15/01/12,08:52:15,14.074,79.3,10.6,10.785,0.0439,0.11102
15/01/12,09:52:16,16.368,75.7,12.1,13.209,0.0446,0.11102
15/01/12,10:52:17,17.819,71.8,12.7,17.034,0.0453,0.11045
15/01/12,11:52:18,22.178,68.3,16.1,23.785,0.0468,0.11102
15/01/12,12:52:19,22.082,60.8,14.2,34.916,0.0482,0.11045
15/01/12,13:52:20,22.274,56.8,13.3,42.119,0.049,0.11045
15/01/12,14:52:21,23.593,54.5,13.9,45.94,0.0533,0.11045
15/01/12,15:52:22,22.896,55.7,13.6,44.349,0.0562,0.11102
15/01/12,16:52:23,17.034,68.7,11.3,28.891,0.0548,0.1116
15/01/12,17:52:24,22.25,77.1,18.1,23.617,0.0533,0.11217
15/01/12,18:52:25,16.01,57.1,7.5,22.968,0.0519,0.1116
15/01/12,19:52:26,13.209,80.5,9.9,18.081,0.0511,0.11102
15/01/12,20:52:27,9.485,90.5,8,14.697,0.0497,0.11102
15/01/12,21:52:28,10.687,97.4,10.3,14.122,0.049,0.1116
15/01/12,22:52:29,8.295,95.2,7.6,12.896,0.0475,0.1116
15/01/12,23:52:30,7.293,96.9,6.8,11.053,0.0468,0.1116
16/01/12,00:52:31,7.142,99,7,10.394,0.046,0.11102
16/01/12,01:52:32,7.895,99.7,7.9,10.075,0.046,0.11102
16/01/12,02:52:33,8.916,99.8,8.9,10.198,0.0453,0.11102
16/01/12,03:52:34,8.22,99.3,8.1,10.124,0.0453,0.1116
16/01/12,04:52:35,7.97,99,7.8,9.78,0.0446,0.11102
16/01/12,05:52:36,7.72,99.3,7.6,9.386,0.0446,0.11102
16/01/12,06:52:37,8.145,99.3,8,9.336,0.0439,0.11102
16/01/12,07:52:38,11.856,92.7,10.7,10.198,0.0446,0.1116
16/01/12,08:52:39,14.218,83.9,11.6,11.516,0.0446,0.1116
16/01/12,09:52:40,18.01,75.4,13.6,13.594,0.0446,0.11102
16/01/12,10:52:41,17.819,71,12.5,17.368,0.046,0.11102
16/01/12,11:52:42,19.865,70,14.3,23.545,0.0468,0.11102
16/01/12,12:52:43,22.609,65.2,15.8,34.969,0.0482,0.11102
16/01/12,13:52:44,23.497,62.4,15.9,43.495,0.0497,0.11045
16/01/12,14:52:45,24.074,59.2,15.6,47.548,0.0526,0.11045
16/01/12,15:52:46,24.05,58.4,15.4,46.738,0.0548,0.11102
16/01/12,16:52:47,24.267,57.9,15.5,40.343,0.0562,0.11102
16/01/12,17:52:48,20.817,55.8,11.7,35.208,0.0562,0.11102
16/01/12,18:52:49,17.677,58.5,9.5,25.695,0.054,0.11045
16/01/12,19:52:50,14.457,67.2,8.5,20.579,0.0519,0.11045
16/01/12,20:52:51,10.614,77,6.8,16.463,0.0497,0.11045
16/01/12,21:52:52,9.78,86.3,7.6,14.05,0.0475,0.11045
16/01/12,22:52:53,9.682,89.4,8,12.896,0.0468,0.11045
16/01/12,23:52:54,10.785,88.9,9,12.292,0.046,0.10988
17/01/12,00:52:55,10.907,86.7,8.8,12.243,0.0453,0.10988
17/01/12,01:52:56,10.271,90.7,8.8,11.783,0.0446,0.10988
17/01/12,02:52:57,9.952,93.1,8.9,11.467,0.0439,0.10988
17/01/12,03:52:58,9.657,94.2,8.8,11.102,0.0431,0.10988
17/01/12,04:52:59,9.188,94.5,8.4,10.663,0.0431,0.10988
17/01/12,05:53:00,9.064,96.1,8.5,10.345,0.0424,0.10988
17/01/12,06:53:01,9.361,96.1,8.8,10.173,0.0417,0.10931
17/01/12,07:53:02,11.613,87.6,9.6,11.078,0.0417,0.10988
17/01/12,08:53:03,15.461,81.9,12.4,12.823,0.0424,0.10931
17/01/12,09:53:04,14.84,74.6,10.4,15.843,0.0431,0.10931
17/01/12,10:53:05,18.818,74.9,14.3,20.198,0.0439,0.10931
17/01/12,11:53:06,19.532,69.3,13.8,27.186,0.0446,0.10874
17/01/12,12:53:07,21.557,68.1,15.4,34.466,0.046,0.10874
17/01/12,13:53:08,20.341,66.8,14,39.488,0.0475,0.10874
17/01/12,14:53:09,20.841,62.7,13.5,43.707,0.0497,0.10874
17/01/12,15:53:10,21.772,62,14.2,43.043,0.0511,0.10874
17/01/12,16:53:11,21.891,59.9,13.8,38.06,0.0519,0.10874
17/01/12,17:53:12,19.722,58.2,11.3,33.313,0.0519,0.10874
17/01/12,18:53:13,17.415,64.1,10.6,25.234,0.0497,0.10817
17/01/12,19:53:14,15.294,68.3,9.5,20.865,0.0482,0.10817
17/01/12,20:53:15,10.565,78.8,7.1,16.415,0.0453,0.10817
17/01/12,21:53:16,12.509,81.3,9.4,14.05,0.0446,0.1076
17/01/12,22:53:17,13.449,72.1,8.5,13.738,0.0424,0.1076
17/01/12,23:53:18,12.727,71.6,7.7,13.233,0.0424,0.10702
18/01/12,00:53:19,12.871,72.3,8,12.847,0.041,0.10702
18/01/12,01:53:20,12.509,71.2,7.4,12.292,0.041,0.10645
18/01/12,02:53:21,12.992,68.5,7.3,12.074,0.0402,0.10702
18/01/12,03:53:22,13.088,67.1,7.1,11.856,0.0402,0.10702
18/01/12,04:53:23,12.437,65.4,6.1,11.662,0.0395,0.10702
18/01/12,05:53:24,12.243,66.9,6.3,11.637,0.0395,0.10645
18/01/12,06:53:25,12.268,68.2,6.6,11.516,0.0395,0.1076
18/01/12,07:53:26,12.364,69.5,7,12.534,0.0388,0.10645
18/01/12,08:53:27,11.053,78.8,7.5,13.401,0.0388,0.10645
18/01/12,09:53:28,13.064,81.9,10.1,13.377,0.0388,0.10645
18/01/12,10:53:29,11.273,84.5,8.8,15.748,0.0395,0.10645
18/01/12,11:53:30,10.271,97.1,9.8,13.161,0.0395,0.10645
18/01/12,12:53:31,13.618,96,13,15.079,0.0388,0.10645
