"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818222, LBL: Ambient)","RH, % (SEN S/N: 9818222)","DewPt, ¡C (SEN S/N: 9818222)","Temp, ¡C (SEN S/N: 9824748, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833766, LBL: 10cmBG)"
19-11-2011,09:29:28,11.078,100.000,11.1,12.413,0.2698
19-11-2011,10:29:29,11.904,100.000,11.9,12.896,0.2690
19-11-2011,11:29:30,13.473,98.600,13.3,14.673,0.2690
19-11-2011,12:29:31,16.820,90.300,15.2,17.130,0.2698
19-11-2011,13:29:32,13.449,90.100,11.9,18.010,0.2698
19-11-2011,14:29:33,14.098,95.600,13.4,15.867,0.2705
19-11-2011,15:29:34,14.984,90.600,13.5,15.867,0.2698
19-11-2011,16:29:35,12.025,97.000,11.6,15.127,0.2712
19-11-2011,17:29:36,11.127,100.000,11.1,13.810,0.2879
19-11-2011,18:29:37,10.663,100.000,10.7,12.920,0.3133
19-11-2011,19:29:38,10.394,100.000,10.4,12.195,0.3199
19-11-2011,20:29:39,10.296,100.000,10.3,11.662,0.3351
19-11-2011,21:29:40,9.583,100.000,9.6,11.175,0.3264
19-11-2011,22:29:41,9.361,99.600,9.3,10.858,0.3191
19-11-2011,23:29:42,9.361,99.500,9.3,10.516,0.3250
20-11-2011,00:29:43,9.435,99.900,9.4,10.394,0.3271
20-11-2011,01:29:44,9.558,100.000,9.6,10.320,0.3177
20-11-2011,02:29:45,9.682,100.000,9.7,10.418,0.3119
20-11-2011,03:29:46,9.805,100.000,9.8,10.443,0.3075
20-11-2011,04:29:47,9.928,100.000,9.9,10.492,0.3046
20-11-2011,05:29:48,10.001,100.000,10.0,10.565,0.3024
20-11-2011,06:29:49,10.149,100.000,10.2,10.590,0.3039
20-11-2011,07:29:50,9.854,100.000,9.9,10.638,0.3228
20-11-2011,08:29:51,9.386,100.000,9.4,10.492,0.3729
20-11-2011,09:29:52,8.593,100.000,8.6,10.394,0.3300
20-11-2011,10:29:53,8.916,99.200,8.8,10.345,0.3177
20-11-2011,11:29:54,9.657,92.900,8.6,10.956,0.3126
20-11-2011,12:29:55,10.369,84.300,7.8,13.810,0.3082
20-11-2011,13:29:56,10.271,66.200,4.3,14.098,0.3046
20-11-2011,14:29:57,11.151,59.100,3.5,17.320,0.3017
20-11-2011,15:29:58,10.271,61.000,3.1,17.605,0.2988
20-11-2011,16:29:59,11.832,62.700,5.0,15.986,0.2974
20-11-2011,17:30:00,11.467,62.600,4.6,16.606,0.2952
20-11-2011,18:30:01,10.173,63.700,3.6,14.553,0.2944
20-11-2011,19:30:02,6.077,70.900,1.2,11.637,0.2923
20-11-2011,20:30:03,4.194,78.700,0.8,8.916,0.2908
20-11-2011,21:30:04,3.617,83.400,1.1,7.444,0.2901
20-11-2011,22:30:05,3.221,87.300,1.3,6.535,0.2886
20-11-2011,23:30:06,2.664,86.500,0.6,5.745,0.2879
21-11-2011,00:30:07,2.423,89.100,0.8,5.128,0.2872
21-11-2011,01:30:08,2.557,91.100,1.3,4.688,0.2865
21-11-2011,02:30:09,2.503,89.000,0.9,4.324,0.2857
21-11-2011,03:30:10,2.289,90.600,0.9,3.985,0.2850
21-11-2011,04:30:11,1.859,91.600,0.6,3.749,0.2843
21-11-2011,05:30:12,1.425,92.300,0.3,3.433,0.2843
21-11-2011,06:30:13,1.913,93.900,1.0,3.195,0.2836
21-11-2011,07:30:14,4.973,90.000,3.5,3.406,0.2836
21-11-2011,08:30:15,9.262,77.900,5.6,4.089,0.2828
21-11-2011,09:30:16,10.222,74.900,6.0,5.231,0.2828
21-11-2011,10:30:17,10.565,73.200,6.0,9.583,0.2828
21-11-2011,11:30:18,12.654,74.200,8.2,14.194,0.2828
21-11-2011,12:30:19,13.714,70.100,8.4,17.510,0.2821
21-11-2011,13:30:20,15.031,67.800,9.1,20.293,0.2828
21-11-2011,14:30:21,16.153,65.900,9.8,23.088,0.2821
21-11-2011,15:30:22,15.676,63.900,8.9,24.339,0.2821
21-11-2011,16:30:23,15.151,62.300,8.0,24.388,0.2821
21-11-2011,17:30:24,12.509,66.400,6.4,22.082,0.2821
21-11-2011,18:30:25,11.662,74.000,7.2,18.842,0.2814
21-11-2011,19:30:26,8.020,79.300,4.7,15.796,0.2806
21-11-2011,20:30:27,4.792,90.800,3.4,12.823,0.2792
21-11-2011,21:30:28,3.670,97.700,3.3,10.761,0.2792
21-11-2011,22:30:29,4.194,97.100,3.8,9.410,0.2785
21-11-2011,23:30:30,4.480,96.700,4.0,8.568,0.2777
22-11-2011,00:30:31,4.532,93.300,3.5,8.045,0.2777
22-11-2011,01:30:32,4.454,90.200,3.0,7.544,0.2770
22-11-2011,02:30:33,4.532,88.100,2.7,7.116,0.2763
22-11-2011,03:30:34,4.089,88.000,2.3,6.839,0.2763
22-11-2011,04:30:35,3.591,85.400,1.4,6.255,0.2756
22-11-2011,05:30:36,3.880,84.000,1.4,5.821,0.2756
22-11-2011,06:30:37,3.958,84.100,1.5,5.668,0.2748
22-11-2011,07:30:38,5.872,80.300,2.7,5.796,0.2748
22-11-2011,08:30:39,6.636,75.500,2.6,6.712,0.2748
22-11-2011,09:30:40,8.220,72.300,3.5,8.419,0.2741
22-11-2011,10:30:41,8.717,71.900,3.9,10.345,0.2741
22-11-2011,11:30:42,8.916,70.000,3.8,11.613,0.2741
22-11-2011,12:30:43,9.435,70.300,4.3,12.920,0.2741
22-11-2011,13:30:44,11.904,68.400,6.3,14.912,0.2741
22-11-2011,14:30:45,10.590,66.200,4.6,16.725,0.2741
22-11-2011,15:30:46,9.706,69.400,4.4,16.082,0.2734
22-11-2011,16:30:47,8.717,75.400,4.6,14.505,0.2734
22-11-2011,17:30:48,7.870,77.600,4.2,13.449,0.2727
22-11-2011,18:30:49,6.864,83.800,4.3,12.243,0.2727
22-11-2011,19:30:50,6.230,89.800,4.7,11.053,0.2727
22-11-2011,20:30:51,5.488,93.100,4.5,9.952,0.2719
22-11-2011,21:30:52,5.154,95.700,4.5,9.114,0.2719
22-11-2011,22:30:53,3.801,98.000,3.5,8.369,0.2712
22-11-2011,23:30:54,3.433,99.200,3.3,7.494,0.2712
23-11-2011,00:30:55,2.903,98.100,2.6,7.015,0.2712
23-11-2011,01:30:56,2.155,99.400,2.1,6.611,0.2705
23-11-2011,02:30:57,-0.930,99.900,-1.0,5.898,0.2712
23-11-2011,03:30:58,2.584,99.900,2.6,5.154,0.2705
23-11-2011,04:30:59,2.423,100.000,2.4,6.051,0.2705
23-11-2011,05:31:00,2.021,100.000,2.0,6.153,0.2705
23-11-2011,06:31:01,2.021,100.000,2.0,5.898,0.2705
23-11-2011,07:31:02,4.194,100.000,4.2,6.128,0.2705
23-11-2011,08:31:03,4.324,100.000,4.3,7.444,0.2705
23-11-2011,09:31:04,6.153,98.700,6.0,9.287,0.2705
23-11-2011,10:31:05,7.945,95.000,7.2,10.761,0.2705
23-11-2011,11:31:06,10.858,85.900,8.6,12.534,0.2712
23-11-2011,12:31:07,11.419,74.700,7.1,15.151,0.2712
23-11-2011,13:31:08,14.864,68.300,9.1,18.057,0.2712
23-11-2011,14:31:09,17.748,63.300,10.7,22.034,0.2712
23-11-2011,15:31:10,14.960,58.700,7.0,24.605,0.2719
23-11-2011,16:31:11,17.463,58.300,9.2,24.508,0.2727
23-11-2011,17:31:12,14.290,58.900,6.4,23.208,0.2719
23-11-2011,18:31:13,10.712,61.500,3.6,20.269,0.2719
23-11-2011,19:31:14,4.740,72.000,0.1,16.272,0.2705
23-11-2011,20:31:15,2.903,93.700,2.0,12.630,0.2698
23-11-2011,21:31:16,3.089,98.700,2.9,11.053,0.2690
23-11-2011,22:31:17,2.423,99.000,2.3,10.345,0.2683
23-11-2011,23:31:18,1.643,99.500,1.6,9.608,0.2683
24-11-2011,00:31:19,1.507,99.900,1.5,8.668,0.2676
24-11-2011,01:31:20,0.880,100.000,0.9,8.270,0.2676
24-11-2011,02:31:21,0.825,100.000,0.8,7.695,0.2676
24-11-2011,03:31:22,-0.648,100.000,-0.7,7.066,0.2668
24-11-2011,04:31:23,-2.918,100.000,-2.9,5.591,0.2668
24-11-2011,05:31:24,-6.325,99.000,-6.5,4.168,0.2661
24-11-2011,06:31:25,-2.334,99.700,-2.4,3.248,0.2661
24-11-2011,07:31:26,1.534,99.200,1.4,3.538,0.2661
24-11-2011,08:31:27,9.238,86.100,7.0,4.246,0.2661
24-11-2011,09:31:28,13.016,66.100,6.8,5.411,0.2661
24-11-2011,10:31:29,16.415,59.100,8.4,11.151,0.2668
24-11-2011,11:31:30,18.366,57.600,9.9,18.390,0.2668
24-11-2011,12:31:31,19.912,54.600,10.5,23.184,0.2676
24-11-2011,13:31:32,21.294,51.900,11.0,26.573,0.2690
24-11-2011,14:31:33,23.064,49.300,11.9,28.692,0.2698
24-11-2011,15:31:34,22.058,49.800,11.1,29.615,0.2705
24-11-2011,16:31:35,21.963,50.600,11.3,28.841,0.2705
24-11-2011,17:31:36,20.698,49.800,9.9,27.210,0.2705
24-11-2011,18:31:37,12.727,60.700,5.3,23.569,0.2705
24-11-2011,19:31:38,9.336,74.200,5.0,19.222,0.2690
24-11-2011,20:31:39,7.142,87.400,5.2,16.177,0.2683
24-11-2011,21:31:40,6.357,94.000,5.5,14.290,0.2676
24-11-2011,22:31:41,4.610,97.900,4.3,12.920,0.2668
24-11-2011,23:31:42,3.958,98.200,3.7,11.419,0.2661
25-11-2011,00:31:43,3.932,100.000,3.9,11.053,0.2654
25-11-2011,01:31:44,2.877,99.800,2.8,10.320,0.2647
25-11-2011,02:31:45,5.616,99.700,5.6,9.829,0.2654
25-11-2011,03:31:46,5.796,99.300,5.7,10.247,0.2654
25-11-2011,04:31:47,6.839,99.000,6.7,10.149,0.2647
25-11-2011,05:31:48,6.940,95.200,6.2,10.198,0.2647
25-11-2011,06:31:49,8.444,98.000,8.2,10.001,0.2647
25-11-2011,07:31:50,9.460,100.000,9.5,10.590,0.2647
25-11-2011,08:31:51,10.296,99.900,10.3,11.224,0.2639
25-11-2011,09:31:52,10.418,99.900,10.4,12.243,0.2654
25-11-2011,10:31:53,11.613,99.900,11.6,12.968,0.2647
25-11-2011,11:31:54,11.516,100.000,11.5,14.002,0.2647
25-11-2011,12:31:55,13.329,99.800,13.3,14.864,0.2654
25-11-2011,13:31:56,13.930,99.900,13.9,15.390,0.2661
25-11-2011,14:31:57,12.219,99.900,12.2,16.225,0.2676
25-11-2011,15:31:58,13.305,99.900,13.3,16.177,0.2756
25-11-2011,16:31:59,12.050,99.700,12.0,15.963,0.3003
25-11-2011,17:32:00,11.662,100.000,11.7,14.864,0.3170
25-11-2011,18:32:01,10.883,100.000,10.9,14.314,0.3206
25-11-2011,19:32:02,10.590,100.000,10.6,13.377,0.3199
25-11-2011,20:32:03,10.124,100.000,10.1,12.703,0.3155
25-11-2011,21:32:04,10.001,100.000,10.0,12.074,0.3119
25-11-2011,22:32:05,10.001,100.000,10.0,11.686,0.3112
25-11-2011,23:32:06,9.903,100.000,9.9,11.467,0.3126
26-11-2011,00:32:07,9.780,100.000,9.8,11.297,0.3112
26-11-2011,01:32:08,9.780,100.000,9.8,11.175,0.3082
26-11-2011,02:32:09,9.756,100.000,9.8,11.029,0.3162
26-11-2011,03:32:10,9.854,100.000,9.9,10.810,0.3424
26-11-2011,04:32:11,9.657,100.000,9.7,10.614,0.3576
26-11-2011,05:32:12,9.509,100.000,9.5,10.516,0.3293
26-11-2011,06:32:13,9.485,100.000,9.5,10.394,0.3417
26-11-2011,07:32:14,9.336,100.000,9.3,10.296,0.3569
26-11-2011,08:32:15,9.780,100.000,9.8,10.296,0.3540
26-11-2011,09:32:16,10.271,100.000,10.3,11.467,0.3271
26-11-2011,10:32:17,10.369,100.000,10.4,12.896,0.3177
26-11-2011,11:32:18,9.410,100.000,9.4,13.137,0.3199
26-11-2011,12:32:19,10.320,99.700,10.3,14.026,0.3133
26-11-2011,13:32:20,8.568,99.900,8.6,13.329,0.3112
26-11-2011,14:32:21,9.064,97.700,8.7,15.557,0.3075
26-11-2011,15:32:22,7.015,99.900,7.0,13.185,0.3787
26-11-2011,16:32:23,7.444,100.000,7.5,10.492,0.3518
26-11-2011,17:32:24,6.535,100.000,6.5,10.173,0.3279
26-11-2011,18:32:25,5.949,100.000,6.0,9.015,0.3417
26-11-2011,19:32:26,6.102,100.000,6.1,8.618,0.3242
26-11-2011,20:32:27,6.204,100.000,6.2,8.220,0.3170
26-11-2011,21:32:28,6.433,100.000,6.4,7.845,0.3322
26-11-2011,22:32:29,6.433,100.000,6.4,7.670,0.3235
26-11-2011,23:32:30,6.661,100.000,6.7,7.670,0.3250
27-11-2011,00:32:31,6.889,100.000,6.9,7.695,0.3308
27-11-2011,01:32:32,6.560,100.000,6.6,7.645,0.3417
27-11-2011,02:32:33,6.281,100.000,6.3,7.519,0.3293
27-11-2011,03:32:34,6.331,100.000,6.3,7.444,0.3213
27-11-2011,04:32:35,6.204,100.000,6.2,7.393,0.3177
27-11-2011,05:32:36,6.128,100.000,6.1,7.343,0.3133
27-11-2011,06:32:37,6.179,100.000,6.2,7.343,0.3097
27-11-2011,07:32:38,6.585,100.000,6.6,7.569,0.3075
27-11-2011,08:32:39,6.788,100.000,6.8,8.519,0.3046
27-11-2011,09:32:40,11.977,97.800,11.7,9.361,0.3032
27-11-2011,10:32:41,13.786,86.300,11.6,13.353,0.3024
27-11-2011,11:32:42,18.675,76.600,14.5,17.938,0.3010
27-11-2011,12:32:43,18.033,70.100,12.5,22.537,0.2995
27-11-2011,13:32:44,20.007,64.800,13.2,25.258,0.2981
27-11-2011,14:32:45,16.534,61.700,9.2,25.477,0.2974
27-11-2011,15:32:46,20.698,70.000,15.1,23.448,0.2959
27-11-2011,16:32:47,18.866,72.500,13.8,23.665,0.2944
27-11-2011,17:32:48,14.697,79.000,11.1,21.604,0.2930
27-11-2011,18:32:49,12.582,86.000,10.3,18.723,0.2923
27-11-2011,19:32:50,10.565,93.800,9.6,16.082,0.2901
27-11-2011,20:32:51,9.435,97.800,9.1,14.218,0.2886
27-11-2011,21:32:52,8.965,99.100,8.8,12.871,0.2879
27-11-2011,22:32:53,8.170,100.000,8.2,11.759,0.2872
27-11-2011,23:32:54,7.945,100.000,8.0,10.834,0.2865
28-11-2011,00:32:55,8.095,100.000,8.1,10.320,0.2857
28-11-2011,01:32:56,7.293,100.000,7.3,9.879,0.2850
28-11-2011,02:32:57,7.419,100.000,7.4,9.410,0.2843
28-11-2011,03:32:58,6.940,100.000,6.9,9.015,0.2843
28-11-2011,04:32:59,6.864,100.000,6.9,8.593,0.2836
28-11-2011,05:33:00,7.494,99.600,7.4,8.717,0.2836
28-11-2011,06:33:01,8.070,99.500,8.0,8.767,0.2828
28-11-2011,07:33:02,8.195,98.400,8.0,9.163,0.2828
28-11-2011,08:33:03,10.712,97.400,10.3,9.460,0.2828
28-11-2011,09:33:04,14.242,89.800,12.6,10.173,0.2828
28-11-2011,10:33:05,15.939,81.100,12.7,12.944,0.2814
28-11-2011,11:33:06,17.772,72.600,12.8,16.654,0.2814
28-11-2011,12:33:07,19.151,67.400,13.0,20.269,0.2814
28-11-2011,13:33:08,18.699,65.300,12.1,22.824,0.2806
28-11-2011,14:33:09,20.770,63.600,13.6,23.809,0.2806
28-11-2011,15:33:10,18.533,60.100,10.7,24.968,0.2806
28-11-2011,16:33:11,18.723,58.000,10.3,24.871,0.2799
28-11-2011,17:33:12,15.724,58.700,7.7,23.713,0.2792
28-11-2011,18:33:13,16.701,61.800,9.4,20.960,0.2785
28-11-2011,19:33:14,13.161,73.800,8.6,18.533,0.2777
28-11-2011,20:33:15,9.509,86.100,7.3,16.296,0.2770
28-11-2011,21:33:16,11.273,88.400,9.4,14.792,0.2763
28-11-2011,22:33:17,11.127,83.700,8.5,13.978,0.2756
28-11-2011,23:33:18,11.832,81.100,8.7,13.329,0.2756
29-11-2011,00:33:19,9.903,76.700,6.0,12.751,0.2748
29-11-2011,01:33:20,11.175,77.100,7.3,12.074,0.2748
29-11-2011,02:33:21,12.243,72.400,7.4,11.734,0.2741
29-11-2011,03:33:22,11.856,71.300,6.8,11.540,0.2734
29-11-2011,04:33:23,12.147,73.500,7.6,11.321,0.2734
29-11-2011,05:33:24,12.389,73.300,7.8,11.346,0.2727
29-11-2011,06:33:25,12.147,74.600,7.8,11.394,0.2727
29-11-2011,07:33:26,13.064,75.000,8.7,11.637,0.2727
29-11-2011,08:33:27,13.810,74.600,9.4,12.195,0.2727
29-11-2011,09:33:28,14.002,78.600,10.4,12.775,0.2727
29-11-2011,10:33:29,19.294,60.500,11.5,15.438,0.2719
29-11-2011,11:33:30,20.365,60.100,12.4,19.793,0.2719
29-11-2011,12:33:31,20.460,62.200,13.0,22.633,0.2719
29-11-2011,13:33:32,18.652,62.800,11.4,23.689,0.2719
29-11-2011,14:33:33,21.604,65.700,14.9,23.016,0.2719
29-11-2011,15:33:34,22.585,59.000,14.2,25.186,0.2719
29-11-2011,16:33:35,22.657,56.300,13.5,25.987,0.2719
29-11-2011,17:33:36,22.872,55.900,13.6,25.040,0.2719
29-11-2011,18:33:37,17.796,57.100,9.2,22.753,0.2712
29-11-2011,19:33:38,15.390,69.700,9.9,19.841,0.2705
29-11-2011,20:33:39,12.703,87.400,10.7,17.534,0.2698
29-11-2011,21:33:40,11.589,89.900,10.0,15.867,0.2690
29-11-2011,22:33:41,12.122,92.000,10.9,15.031,0.2690
29-11-2011,23:33:42,12.292,95.400,11.6,14.553,0.2690
30-11-2011,00:33:43,12.219,95.100,11.5,14.218,0.2683
30-11-2011,01:33:44,11.734,96.600,11.2,13.738,0.2683
30-11-2011,02:33:45,11.783,98.300,11.5,13.305,0.2676
30-11-2011,03:33:46,12.316,99.500,12.3,13.353,0.2676
30-11-2011,04:33:47,12.509,100.000,12.5,13.497,0.2676
30-11-2011,05:33:48,12.437,100.000,12.5,13.473,0.2683
30-11-2011,06:33:49,12.098,100.000,12.1,13.257,0.2683
30-11-2011,07:33:50,11.904,100.000,11.9,13.112,0.2683
30-11-2011,08:33:51,12.413,100.000,12.4,13.497,0.2683
30-11-2011,09:33:52,12.413,100.000,12.4,13.473,0.2683
30-11-2011,10:33:53,11.005,99.200,10.9,13.810,0.2690
30-11-2011,11:33:54,9.534,99.800,9.5,12.799,0.2690
30-11-2011,12:33:55,9.756,100.000,9.8,11.856,0.2698
30-11-2011,13:33:56,7.820,100.000,7.8,11.540,0.2712
30-11-2011,14:33:57,6.914,100.000,6.9,10.026,0.3591
30-11-2011,15:33:58,8.419,99.700,8.4,10.638,0.3271
30-11-2011,16:33:59,7.091,95.200,6.4,13.738,0.3148
30-11-2011,17:34:00,4.688,99.200,4.6,11.467,0.3090
30-11-2011,18:34:01,4.194,100.000,4.2,10.100,0.3097
30-11-2011,19:34:02,2.423,98.700,2.2,9.040,0.3061
30-11-2011,20:34:03,1.317,97.900,1.0,7.217,0.3039
30-11-2011,21:34:04,0.024,98.900,-0.1,5.975,0.3017
30-11-2011,22:34:05,-1.413,99.900,-1.4,5.050,0.3003
30-11-2011,23:34:06,-3.006,99.700,-3.1,4.376,0.2981
01-12-2011,00:34:07,-4.712,99.700,-4.8,3.880,0.2966
01-12-2011,01:34:08,-5.823,98.800,-6.0,3.512,0.2952
01-12-2011,02:34:09,-6.515,97.800,-6.8,3.221,0.2937
01-12-2011,03:34:10,-7.122,96.500,-7.6,2.983,0.2923
01-12-2011,04:34:11,-7.543,97.000,-8.0,2.770,0.2908
01-12-2011,05:34:12,-7.348,97.200,-7.7,2.530,0.2894
01-12-2011,06:34:13,-4.469,98.000,-4.7,2.262,0.2879
01-12-2011,07:34:14,-0.760,97.300,-1.1,2.074,0.2879
01-12-2011,08:34:15,4.740,92.300,3.6,1.967,0.2886
01-12-2011,09:34:16,9.879,82.800,7.1,1.967,0.2879
01-12-2011,10:34:17,12.292,72.200,7.4,4.740,0.2879
01-12-2011,11:34:18,14.984,63.900,8.2,13.497,0.2886
01-12-2011,12:34:19,15.008,61.100,7.6,18.652,0.2886
01-12-2011,13:34:20,21.724,58.000,13.1,21.748,0.2886
01-12-2011,14:34:21,16.654,59.700,8.8,22.824,0.2886
01-12-2011,15:34:22,15.581,66.900,9.5,20.674,0.2879
01-12-2011,16:34:23,10.590,71.500,5.7,18.723,0.2872
01-12-2011,17:34:24,10.785,79.100,7.3,16.320,0.2865
01-12-2011,18:34:25,6.433,85.700,4.2,14.553,0.2850
01-12-2011,19:34:26,3.880,90.800,2.5,12.534,0.2843
01-12-2011,20:34:27,2.289,95.700,1.7,10.638,0.2828
01-12-2011,21:34:28,1.425,97.800,1.1,9.312,0.2821
01-12-2011,22:34:29,0.107,98.700,-0.1,8.195,0.2814
01-12-2011,23:34:30,0.715,99.900,0.7,6.965,0.2814
02-12-2011,00:34:31,0.660,100.000,0.7,6.839,0.2806
02-12-2011,01:34:32,0.467,100.000,0.5,6.611,0.2806
02-12-2011,02:34:33,0.024,100.000,0.0,6.357,0.2799
02-12-2011,03:34:34,-0.676,100.000,-0.7,6.051,0.2799
02-12-2011,04:34:35,-0.732,100.000,-0.7,5.719,0.2799
02-12-2011,05:34:36,-1.270,100.000,-1.3,5.437,0.2792
02-12-2011,06:34:37,-2.247,100.000,-2.3,4.792,0.2785
02-12-2011,07:34:38,0.742,98.900,0.6,4.063,0.2785
02-12-2011,08:34:39,8.045,80.600,4.9,3.985,0.2777
02-12-2011,09:34:40,12.485,66.900,6.5,4.947,0.2777
02-12-2011,10:34:41,14.745,65.600,8.4,10.492,0.2777
02-12-2011,11:34:42,16.415,64.800,9.8,16.725,0.2785
02-12-2011,12:34:43,17.986,63.800,11.0,21.032,0.2785
02-12-2011,13:34:44,19.436,62.800,12.2,24.508,0.2785
02-12-2011,14:34:45,19.746,60.700,12.0,26.500,0.2792
02-12-2011,15:34:46,18.105,59.200,10.0,27.136,0.2785
02-12-2011,16:34:47,14.074,64.000,7.4,25.550,0.2785
02-12-2011,17:34:48,15.055,66.900,9.0,22.968,0.2785
02-12-2011,18:34:49,14.984,65.600,8.6,21.390,0.2770
02-12-2011,19:34:50,9.262,71.100,4.3,18.366,0.2770
02-12-2011,20:34:51,0.852,88.500,-0.8,15.103,0.2756
02-12-2011,21:34:52,-1.015,94.300,-1.8,12.389,0.2748
02-12-2011,22:34:53,-1.556,97.300,-1.9,10.614,0.2741
02-12-2011,23:34:54,-0.817,99.300,-0.9,9.336,0.2734
03-12-2011,00:34:55,-1.842,99.600,-1.9,8.344,0.2734
03-12-2011,01:34:56,-1.929,99.800,-2.0,7.444,0.2727
03-12-2011,02:34:57,-2.392,100.000,-2.4,6.763,0.2719
03-12-2011,03:34:58,1.588,100.000,1.6,6.281,0.2727
03-12-2011,04:34:59,2.584,100.000,2.6,6.128,0.2719
03-12-2011,05:35:00,3.009,99.900,3.0,6.051,0.2719
03-12-2011,06:35:01,4.246,99.700,4.2,5.949,0.2712
03-12-2011,07:35:02,6.661,98.500,6.4,6.331,0.2719
03-12-2011,08:35:03,7.970,95.800,7.3,7.091,0.2719
03-12-2011,09:35:04,11.540,84.900,9.1,7.870,0.2712
03-12-2011,10:35:05,12.871,76.900,8.9,11.419,0.2719
03-12-2011,11:35:06,14.242,71.300,9.1,15.986,0.2719
03-12-2011,12:35:07,15.390,67.100,9.3,19.341,0.2719
03-12-2011,13:35:08,14.050,65.200,7.6,21.795,0.2719
03-12-2011,14:35:09,17.796,63.200,10.7,22.609,0.2719
03-12-2011,15:35:10,16.272,60.500,8.6,24.074,0.2719
03-12-2011,16:35:11,15.008,62.300,7.9,22.585,0.2719
03-12-2011,17:35:12,11.977,61.000,4.7,20.650,0.2719
03-12-2011,18:35:13,11.880,66.900,5.9,17.986,0.2712
03-12-2011,19:35:14,8.469,72.900,3.9,15.939,0.2705
03-12-2011,20:35:15,7.192,84.200,4.7,13.738,0.2698
03-12-2011,21:35:16,6.051,92.100,4.9,12.389,0.2690
03-12-2011,22:35:17,6.687,99.500,6.6,11.977,0.2683
03-12-2011,23:35:18,4.818,99.600,4.8,11.540,0.2683
04-12-2011,00:35:19,5.591,99.900,5.6,10.785,0.2683
04-12-2011,01:35:20,4.688,100.000,4.7,10.541,0.2676
04-12-2011,02:35:21,2.823,99.500,2.8,9.608,0.2676
04-12-2011,03:35:22,4.011,100.000,4.0,9.262,0.2676
04-12-2011,04:35:23,3.195,100.000,3.2,9.188,0.2676
04-12-2011,05:35:24,1.832,100.000,1.8,8.817,0.2676
04-12-2011,06:35:25,0.797,100.000,0.8,8.270,0.2676
04-12-2011,07:35:26,0.522,100.000,0.5,7.945,0.2668
04-12-2011,08:35:27,0.770,100.000,0.8,8.020,0.2668
04-12-2011,09:35:28,4.428,99.900,4.4,8.668,0.2661
04-12-2011,10:35:29,8.941,89.400,7.3,11.492,0.2676
04-12-2011,11:35:30,11.370,71.300,6.4,16.225,0.2676
04-12-2011,12:35:31,15.175,62.400,8.1,20.317,0.2676
04-12-2011,13:35:32,14.673,56.000,6.0,23.833,0.2683
04-12-2011,14:35:33,15.199,52.600,5.6,25.793,0.2690
04-12-2011,15:35:34,13.714,52.300,4.1,26.500,0.2698
04-12-2011,16:35:35,11.856,59.400,4.2,24.026,0.2690
04-12-2011,17:35:36,9.952,62.600,3.2,21.676,0.2690
04-12-2011,18:35:37,7.393,70.000,2.3,18.771,0.2676
04-12-2011,19:35:38,2.903,73.500,-1.4,15.533,0.2676
04-12-2011,20:35:39,0.522,87.000,-1.4,13.233,0.2668
04-12-2011,21:35:40,-0.620,93.500,-1.5,11.321,0.2661
04-12-2011,22:35:41,-2.044,95.500,-2.7,10.149,0.2654
04-12-2011,23:35:42,-3.006,97.100,-3.4,8.916,0.2647
05-12-2011,00:35:43,-2.537,99.000,-2.7,7.695,0.2639
05-12-2011,01:35:44,-2.305,99.300,-2.4,7.041,0.2639
05-12-2011,02:35:45,-1.670,100.000,-1.7,6.839,0.2639
05-12-2011,03:35:46,-1.413,100.000,-1.4,6.763,0.2632
05-12-2011,04:35:47,-0.986,100.000,-1.0,6.560,0.2632
05-12-2011,05:35:48,-0.676,100.000,-0.7,6.357,0.2632
05-12-2011,06:35:49,-0.311,100.000,-0.3,6.077,0.2625
05-12-2011,07:35:50,0.051,100.000,0.0,5.975,0.2632
05-12-2011,08:35:51,1.208,100.000,1.2,6.509,0.2632
05-12-2011,09:35:52,2.182,100.000,2.2,7.494,0.2632
05-12-2011,10:35:53,5.565,99.600,5.5,8.817,0.2625
05-12-2011,11:35:54,7.343,96.500,6.8,11.273,0.2632
05-12-2011,12:35:55,10.296,87.500,8.3,13.810,0.2647
05-12-2011,13:35:56,12.654,74.700,8.3,17.772,0.2647
05-12-2011,14:35:57,15.008,72.000,10.0,18.937,0.2654
05-12-2011,15:35:58,10.492,71.100,5.5,19.341,0.2654
05-12-2011,16:35:59,7.192,75.800,3.2,17.962,0.2654
05-12-2011,17:36:00,5.565,85.300,3.3,15.318,0.2647
05-12-2011,18:36:01,3.591,89.500,2.0,13.425,0.2639
05-12-2011,19:36:02,2.877,93.100,1.9,11.783,0.2639
05-12-2011,20:36:03,2.316,96.700,1.8,10.467,0.2632
05-12-2011,21:36:04,1.832,99.100,1.7,9.534,0.2639
05-12-2011,22:36:05,1.480,99.400,1.4,8.916,0.2632
05-12-2011,23:36:06,0.660,99.400,0.6,7.895,0.2632
06-12-2011,00:36:07,0.051,100.000,0.0,7.293,0.2625
06-12-2011,01:36:08,-2.947,99.900,-3.0,6.661,0.2625
06-12-2011,02:36:09,-5.079,98.600,-5.3,5.462,0.2618
06-12-2011,03:36:10,-5.202,98.700,-5.4,4.610,0.2618
06-12-2011,04:36:11,-5.729,98.800,-5.9,4.011,0.2610
