"Date","Time, GMT+11:00","Water Content, m^3/m^3 (LGR S/N: 9832560, SEN S/N: 0)","Temp, °C (LGR S/N: 9832560, SEN S/N: 9818210)","RH, % (LGR S/N: 9832560, SEN S/N: 9818210)","Temp, °C (LGR S/N: 9832560, SEN S/N: 9824742)","Water Content, m³/m³ (LGR S/N: 9832560, SEN S/N: 9833751)","DewPt, °C (LGR S/N: 9832560, SEN S/N: 9818210)"
20/11/19,02:00:01,0.10188,-2.015,73.200,1.262,-0.0171,-6.2
20/11/19,03:00:01,0.10131,-2.508,73.900,1.371,-0.0164,-6.5
20/11/19,04:00:01,0.10131,-2.830,75.100,1.071,-0.0164,-6.6
20/11/19,05:00:01,0.10074,-3.153,75.400,0.605,-0.0157,-6.9
20/11/19,06:00:01,0.10074,-2.305,76.200,1.017,-0.0150,-5.9
20/11/19,07:00:01,0.10074,0.715,79.200,2.128,-0.0142,-2.5
20/11/19,08:00:01,0.10131,15.223,58.200,5.514,-0.0135,7.1
20/11/19,09:00:01,0.10131,22.992,31.800,8.120,-0.0150,5.3
20/11/19,10:00:01,0.10131,28.518,24.400,11.540,-0.0179,6.2
20/11/19,11:00:01,0.10131,31.919,22.600,14.314,-0.0215,8.0
20/11/19,12:00:01,0.10074,29.991,25.300,19.222,-0.0251,8.0
20/11/19,13:00:01,0.09960,32.717,26.700,20.936,-0.0288,11.1
20/11/19,14:00:01,0.09846,31.103,28.300,21.199,-0.0317,10.6
20/11/19,15:00:01,0.09731,28.568,33.100,21.127,-0.0331,10.8
20/11/19,16:00:01,0.09674,25.331,35.100,20.317,-0.0324,8.8
20/11/19,17:00:01,0.09560,22.130,39.700,19.270,-0.0317,7.8
20/11/19,18:00:01,0.09560,18.866,45.400,17.439,-0.0309,6.8
20/11/19,19:00:01,0.09503,15.748,51.800,15.676,-0.0295,5.9
20/11/19,20:00:01,0.09503,12.727,56.900,13.305,-0.0288,4.4
20/11/19,21:00:01,0.09446,9.188,62.100,10.663,-0.0273,2.3
20/11/19,22:00:01,0.09446,9.386,69.900,9.879,-0.0266,4.2
20/11/19,23:00:01,0.09446,11.443,67.200,10.222,-0.0259,5.6
21/11/19,00:00:01,0.09446,11.053,57.900,10.075,-0.0259,3.1
21/11/19,01:00:01,0.09446,11.832,51.300,9.756,-0.0259,2.1
21/11/19,02:00:01,0.09446,12.243,45.100,9.829,-0.0259,0.7
21/11/19,03:00:01,0.09446,12.050,44.300,9.977,-0.0251,0.3
21/11/19,04:00:01,0.09446,11.492,46.300,9.903,-0.0251,0.4
21/11/19,05:00:01,0.09446,11.783,47.400,9.731,-0.0251,1.0
21/11/19,06:00:01,0.09446,11.102,47.300,9.706,-0.0244,0.3
21/11/19,07:00:01,0.09446,12.896,50.200,9.829,-0.0244,2.8
21/11/19,08:00:01,0.09389,19.389,44.800,11.516,-0.0237,7.1
21/11/19,09:00:01,0.09389,23.881,37.800,13.257,-0.0244,8.6
21/11/19,10:00:01,0.09389,28.394,34.200,15.055,-0.0266,11.1
21/11/19,11:00:01,0.09389,29.565,31.900,17.225,-0.0302,11.1
21/11/19,12:00:01,0.09331,30.773,31.300,19.651,-0.0338,11.9
21/11/19,13:00:01,0.09217,31.281,32.700,21.366,-0.0375,13.0
21/11/19,14:00:01,0.09103,30.142,34.300,22.393,-0.0389,12.7
21/11/19,15:00:01,0.08989,27.554,36.300,22.633,-0.0404,11.3
21/11/19,16:00:01,0.08817,25.720,35.900,21.390,-0.0397,9.5
21/11/19,17:00:01,0.08760,20.150,38.300,18.699,-0.0389,5.5
21/11/19,18:00:01,0.08760,20.174,40.800,17.106,-0.0389,6.5
21/11/19,19:00:01,0.08703,18.794,38.800,16.106,-0.0382,4.5
21/11/19,20:00:01,0.08874,14.864,54.800,14.625,-0.0389,5.9
21/11/19,21:00:01,0.08874,12.268,84.100,12.775,-0.0375,9.7
21/11/19,22:00:01,0.08874,12.413,80.300,12.098,-0.0360,9.1
21/11/19,23:00:01,0.08817,12.485,81.100,12.122,-0.0353,9.3
22/11/19,00:00:01,0.08817,12.775,77.300,11.904,-0.0346,8.9
22/11/19,01:00:01,0.08817,12.654,67.200,11.589,-0.0346,6.7
22/11/19,02:00:01,0.08817,12.171,67.900,11.370,-0.0338,6.4
22/11/19,03:00:01,0.08817,11.565,71.200,11.175,-0.0338,6.5
22/11/19,04:00:01,0.08817,9.879,74.800,10.614,-0.0331,5.6
22/11/19,05:00:01,0.08817,10.198,77.600,9.928,-0.0331,6.5
22/11/19,06:00:01,0.08817,10.222,71.100,9.657,-0.0324,5.2
22/11/19,07:00:01,0.08817,11.734,66.400,9.706,-0.0324,5.7
22/11/19,08:00:01,0.08817,17.201,56.500,10.858,-0.0309,8.5
22/11/19,09:00:01,0.08817,20.150,48.800,12.219,-0.0317,9.1
22/11/19,10:00:01,0.08817,23.881,44.900,13.786,-0.0324,11.2
22/11/19,11:00:01,0.08760,25.477,41.200,15.915,-0.0353,11.4
22/11/19,12:00:01,0.08760,25.768,38.300,17.748,-0.0382,10.5
22/11/19,13:00:01,0.08646,26.426,37.000,19.080,-0.0411,10.6
22/11/19,14:00:01,0.08532,25.574,38.600,20.293,-0.0426,10.5
22/11/19,15:00:01,0.08417,24.243,40.900,20.698,-0.0433,10.1
22/11/19,16:00:01,0.08360,21.772,42.500,19.460,-0.0433,8.5
22/11/19,17:00:01,0.08246,19.746,47.900,18.033,-0.0426,8.4
22/11/19,18:00:01,0.08246,16.749,53.700,16.630,-0.0418,7.3
22/11/19,19:00:01,0.08189,13.546,57.200,14.625,-0.0411,5.3
22/11/19,20:00:01,0.08189,10.418,62.900,12.534,-0.0397,3.7
22/11/19,21:00:01,0.08132,6.560,66.400,9.632,-0.0389,0.8
22/11/19,22:00:01,0.08132,5.898,72.700,7.268,-0.0375,1.4
22/11/19,23:00:01,0.08132,5.514,71.200,8.220,-0.0368,0.7
23/11/19,00:00:01,0.08132,5.231,72.800,7.544,-0.0360,0.8
23/11/19,01:00:01,0.08189,4.376,75.200,7.268,-0.0353,0.4
23/11/19,02:00:01,0.08189,4.558,82.200,7.066,-0.0346,1.8
23/11/19,03:00:01,0.08189,4.089,84.000,6.839,-0.0338,1.6
23/11/19,04:00:01,0.08189,4.792,85.200,6.763,-0.0331,2.5
23/11/19,05:00:01,0.08189,4.869,81.900,6.636,-0.0338,2.0
23/11/19,06:00:01,0.08189,3.749,83.800,6.484,-0.0331,1.3
23/11/19,07:00:01,0.08189,5.437,82.000,6.458,-0.0331,2.6
23/11/19,08:00:01,0.08189,13.954,58.800,7.820,-0.0324,6.0
23/11/19,09:00:01,0.08189,20.507,43.700,9.608,-0.0317,7.8
23/11/19,10:00:01,0.08189,26.353,34.900,11.807,-0.0346,9.6
23/11/19,11:00:01,0.08189,28.493,31.000,14.242,-0.0382,9.7
23/11/19,12:00:01,0.08132,28.196,31.000,16.511,-0.0411,9.5
23/11/19,13:00:01,0.08075,28.642,33.600,18.343,-0.0440,11.1
23/11/19,14:00:01,0.07960,26.671,33.900,19.698,-0.0455,9.5
23/11/19,15:00:01,0.07846,24.412,35.100,19.936,-0.0469,8.0
23/11/19,16:00:01,0.07732,22.106,37.800,18.723,-0.0462,7.1
23/11/19,17:00:01,0.07618,19.032,42.700,17.486,-0.0455,6.1
23/11/19,18:00:01,0.07618,16.344,44.900,16.177,-0.0447,4.4
23/11/19,19:00:01,0.07560,14.457,49.900,14.840,-0.0447,4.1
23/11/19,20:00:01,0.07560,11.127,62.200,11.734,-0.0433,4.2
23/11/19,21:00:01,0.07560,8.767,74.100,9.632,-0.0433,4.4
23/11/19,22:00:01,0.07503,5.179,72.800,7.670,-0.0418,0.7
23/11/19,23:00:01,0.07503,2.690,72.700,5.102,-0.0411,-1.7
24/11/19,00:00:01,0.07560,1.615,75.700,3.932,-0.0397,-2.2
24/11/19,01:00:01,0.07560,0.218,74.500,2.477,-0.0389,-3.8
24/11/19,02:00:01,0.07560,0.329,79.300,2.823,-0.0382,-2.8
24/11/19,03:00:01,0.07560,-0.789,76.300,1.805,-0.0375,-4.4
24/11/19,04:00:01,0.07560,2.021,85.500,3.195,-0.0368,-0.2
24/11/19,05:00:01,0.07560,1.398,87.900,4.558,-0.0368,-0.4
24/11/19,06:00:01,0.07560,0.687,86.200,4.272,-0.0353,-1.4
24/11/19,07:00:01,0.07560,4.766,90.900,4.999,-0.0368,3.4
24/11/19,08:00:01,0.07618,13.233,69.600,7.116,-0.0353,7.8
24/11/19,09:00:01,0.07560,18.152,47.400,9.015,-0.0360,6.8
24/11/19,10:00:01,0.07560,22.417,40.600,11.443,-0.0375,8.4
24/11/19,11:00:01,0.07560,24.508,35.600,13.738,-0.0404,8.3
24/11/19,12:00:01,0.07560,29.439,31.900,16.820,-0.0433,11.0
24/11/19,13:00:01,0.07503,29.615,33.800,18.889,-0.0462,12.0
24/11/19,14:00:01,0.07446,29.040,36.800,19.888,-0.0476,12.8
24/11/19,15:00:01,0.07275,25.307,37.900,20.531,-0.0484,9.9
24/11/19,16:00:01,0.07218,22.920,42.600,19.436,-0.0484,9.6
24/11/19,17:00:01,0.07103,19.270,46.700,18.057,-0.0476,7.6
24/11/19,18:00:01,0.07103,16.392,52.600,16.201,-0.0469,6.7
24/11/19,19:00:01,0.07103,13.040,57.500,14.290,-0.0462,4.9
24/11/19,20:00:01,0.07046,9.558,57.900,11.953,-0.0455,1.7
24/11/19,21:00:01,0.07046,5.128,60.600,7.795,-0.0447,-1.9
24/11/19,22:00:01,0.06989,5.616,68.000,8.120,-0.0433,0.2
24/11/19,23:00:01,0.07046,2.930,66.700,5.616,-0.0426,-2.6
25/11/19,00:00:01,0.07046,3.248,73.400,4.714,-0.0418,-1.0
25/11/19,01:00:01,0.07046,4.740,73.200,6.560,-0.0411,0.4
25/11/19,02:00:01,0.07046,5.770,67.000,6.661,-0.0411,0.1
25/11/19,03:00:01,0.07046,6.382,62.500,6.712,-0.0404,-0.2
25/11/19,04:00:01,0.07046,6.965,60.800,6.889,-0.0404,-0.1
25/11/19,05:00:01,0.07103,7.419,62.200,7.343,-0.0404,0.7
25/11/19,06:00:01,0.07046,7.569,63.200,7.519,-0.0397,1.0
25/11/19,07:00:01,0.07046,8.891,61.900,7.845,-0.0397,2.0
25/11/19,08:00:01,0.07103,14.026,51.500,8.841,-0.0382,4.2
25/11/19,09:00:01,0.07103,19.032,41.500,10.320,-0.0389,5.7
25/11/19,10:00:01,0.07103,20.103,37.600,12.437,-0.0411,5.2
25/11/19,11:00:01,0.07046,20.913,39.400,13.642,-0.0418,6.6
25/11/19,12:00:01,0.06989,23.328,36.700,15.533,-0.0433,7.7
25/11/19,13:00:01,0.06989,22.585,33.400,16.820,-0.0455,5.7
25/11/19,14:00:01,0.06932,23.617,35.300,18.081,-0.0469,7.4
25/11/19,15:00:01,0.06818,24.436,36.900,19.484,-0.0476,8.8
25/11/19,16:00:01,0.06761,22.800,40.000,19.080,-0.0476,8.5
25/11/19,17:00:01,0.06703,19.627,42.200,17.867,-0.0469,6.4
25/11/19,18:00:01,0.06646,17.653,43.600,16.272,-0.0469,5.1
25/11/19,19:00:01,0.06646,14.361,46.100,14.577,-0.0462,2.9
25/11/19,20:00:01,0.06589,10.687,51.800,12.219,-0.0455,1.2
25/11/19,21:00:01,0.06589,7.268,58.800,8.990,-0.0455,-0.3
25/11/19,22:00:01,0.06589,8.817,65.900,9.361,-0.0440,2.8
25/11/19,23:00:01,0.06589,10.369,61.000,9.854,-0.0440,3.2
26/11/19,00:00:01,0.06589,10.785,54.500,9.977,-0.0433,2.0
26/11/19,01:00:01,0.06589,10.541,55.900,10.149,-0.0433,2.1
26/11/19,02:00:01,0.06589,10.369,57.800,9.952,-0.0433,2.4
26/11/19,03:00:01,0.06589,10.858,54.200,9.780,-0.0426,2.0
26/11/19,04:00:01,0.06589,10.638,54.500,9.805,-0.0418,1.9
26/11/19,05:00:01,0.06646,10.980,56.900,9.780,-0.0426,2.8
26/11/19,06:00:01,0.06646,9.163,63.000,9.731,-0.0418,2.5
26/11/19,07:00:01,0.06646,8.020,73.400,9.361,-0.0418,3.6
26/11/19,08:00:01,0.06703,8.742,86.200,9.064,-0.0411,6.6
26/11/19,09:00:01,0.07046,7.091,89.400,8.394,-0.0426,5.5
26/11/19,10:00:01,0.07103,6.864,89.000,8.170,-0.0295,5.2
26/11/19,11:00:01,0.07103,10.075,87.500,9.731,-0.0266,8.1
26/11/19,12:00:01,0.07103,13.786,88.000,11.370,-0.0237,11.8
26/11/19,13:00:01,0.07160,11.832,84.700,12.122,-0.0237,9.4
26/11/19,14:00:01,0.07218,7.318,82.600,11.151,-0.0251,4.6
26/11/19,15:00:01,0.07160,2.370,90.500,2.236,-0.0164,1.0
26/11/19,16:00:01,0.07160,5.514,89.700,2.664,0.0046,4.0
26/11/19,17:00:01,0.07218,4.844,89.300,4.298,0.0272,3.2
26/11/19,18:00:01,0.07218,4.089,89.700,3.274,0.0381,2.6
26/11/19,19:00:01,0.07218,2.128,90.200,2.637,0.0460,0.7
26/11/19,20:00:01,0.07275,0.687,90.200,0.852,0.0526,-0.7
26/11/19,21:00:01,0.07332,-0.004,91.200,0.660,0.0555,-1.3
26/11/19,22:00:01,0.07332,0.356,91.000,0.825,0.0584,-0.9
26/11/19,23:00:01,0.07275,-0.116,90.500,-0.873,0.0598,-1.5
27/11/19,00:00:01,0.07332,-1.556,91.500,0.024,0.0598,-2.8
27/11/19,01:00:01,0.07275,-1.128,90.600,-1.071,0.0577,-2.5
27/11/19,02:00:01,0.07275,-0.845,90.500,-1.814,0.0562,-2.2
27/11/19,03:00:01,0.07332,-1.413,91.100,-1.814,0.0533,-2.7
27/11/19,04:00:01,0.07332,-1.727,91.400,-1.043,0.0526,-2.9
27/11/19,05:00:01,0.07332,-2.566,91.600,0.329,0.0504,-3.8
27/11/19,06:00:01,0.07332,-2.800,91.600,0.356,0.0482,-4.0
27/11/19,07:00:01,0.07332,-0.311,91.700,1.017,0.0526,-1.5
27/11/19,08:00:01,0.07332,7.015,89.400,1.886,0.0613,5.4
27/11/19,09:00:01,0.07389,13.064,80.800,3.195,0.0606,9.9
27/11/19,10:00:01,0.07446,18.414,61.500,6.179,0.0613,10.9
27/11/19,11:00:01,0.07503,21.246,51.700,9.040,0.0606,10.9
27/11/19,12:00:01,0.07560,23.064,47.500,10.736,0.0555,11.3
27/11/19,13:00:01,0.07618,22.657,44.500,12.364,0.0482,10.0
27/11/19,14:00:01,0.07618,21.795,47.300,14.122,0.0417,10.1
27/11/19,15:00:01,0.07560,19.912,50.900,14.673,0.0388,9.5
27/11/19,16:00:01,0.07503,17.344,51.900,13.570,0.0359,7.4
27/11/19,17:00:01,0.07446,14.649,53.300,12.413,0.0337,5.3
27/11/19,18:00:01,0.07389,12.098,56.600,11.297,0.0330,3.7
27/11/19,19:00:01,0.07332,9.040,60.100,9.928,0.0315,1.7
27/11/19,20:00:01,0.07332,6.281,64.100,8.270,0.0315,0.0
27/11/19,21:00:01,0.07332,4.766,68.000,6.990,0.0315,-0.6
27/11/19,22:00:01,0.07332,4.194,67.400,6.179,0.0308,-1.3
27/11/19,23:00:01,0.07332,3.932,69.600,5.719,0.0308,-1.1
28/11/19,00:00:01,0.07275,3.512,69.100,5.385,0.0308,-1.6
28/11/19,01:00:01,0.07275,3.538,71.000,5.179,0.0308,-1.2
28/11/19,02:00:01,0.07275,3.564,69.000,4.869,0.0308,-1.6
28/11/19,03:00:01,0.07275,3.433,70.800,4.792,0.0301,-1.4
28/11/19,04:00:01,0.07275,3.564,70.400,4.662,0.0301,-1.3
28/11/19,05:00:01,0.07275,3.538,69.000,4.532,0.0293,-1.6
28/11/19,06:00:01,0.07275,3.591,68.800,4.428,0.0293,-1.6
28/11/19,07:00:01,0.07275,6.128,66.100,4.818,0.0301,0.3
28/11/19,08:00:01,0.07275,11.953,54.600,6.051,0.0286,3.1
28/11/19,09:00:01,0.07332,17.391,44.700,7.544,0.0250,5.3
28/11/19,10:00:01,0.07332,21.819,38.800,9.312,0.0206,7.2
28/11/19,11:00:01,0.07389,23.232,36.100,11.370,0.0163,7.4
28/11/19,12:00:01,0.07446,25.890,35.300,13.546,0.0112,9.4
28/11/19,13:00:01,0.07446,25.817,33.700,15.342,0.0054,8.7
28/11/19,14:00:01,0.07332,24.847,34.100,16.463,0.0010,8.0
28/11/19,15:00:01,0.07275,23.184,36.400,17.011,-0.0019,7.5
28/11/19,16:00:01,0.07218,20.770,39.000,16.701,-0.0019,6.3
28/11/19,17:00:01,0.07160,17.582,39.600,15.366,-0.0026,3.7
28/11/19,18:00:01,0.07103,14.984,41.900,14.122,-0.0026,2.2
28/11/19,19:00:01,0.07046,12.413,46.900,12.582,-0.0019,1.4
28/11/19,20:00:01,0.07046,9.632,50.600,10.858,-0.0012,-0.1
28/11/19,21:00:01,0.06989,8.295,56.700,9.632,-0.0012,0.2
28/11/19,22:00:01,0.06989,7.920,62.700,9.064,-0.0004,1.3
28/11/19,23:00:01,0.06989,7.870,63.600,8.693,-0.0012,1.4
29/11/19,00:00:01,0.06989,7.995,57.100,8.344,-0.0012,0.0
29/11/19,01:00:01,0.06989,8.270,55.100,8.245,-0.0012,-0.2
29/11/19,02:00:01,0.06989,8.369,56.100,8.170,-0.0012,0.1
29/11/19,03:00:01,0.06932,8.394,53.300,8.070,-0.0012,-0.5
29/11/19,04:00:01,0.06989,7.845,52.700,7.895,-0.0019,-1.2
29/11/19,05:00:01,0.06932,7.594,54.400,7.494,-0.0019,-1.0
29/11/19,06:00:01,0.06932,7.368,54.300,7.318,-0.0012,-1.2
29/11/19,07:00:01,0.06989,9.509,55.200,7.619,-0.0019,1.0
29/11/19,08:00:01,0.06932,15.366,46.500,8.965,-0.0019,4.0
29/11/19,09:00:01,0.06932,19.318,38.700,10.516,-0.0048,4.9
29/11/19,10:00:01,0.06989,23.016,35.300,12.316,-0.0077,6.9
29/11/19,11:00:01,0.06989,25.040,33.300,14.266,-0.0113,7.8
29/11/19,12:00:01,0.06989,26.158,31.500,16.558,-0.0164,8.0
29/11/19,13:00:01,0.06989,26.109,33.100,17.819,-0.0200,8.6
29/11/19,14:00:01,0.06932,26.940,31.400,19.080,-0.0237,8.6
29/11/19,15:00:01,0.06875,24.944,30.100,19.532,-0.0244,6.2
29/11/19,16:00:01,0.06761,22.011,31.700,18.509,-0.0251,4.4
29/11/19,17:00:01,0.06703,20.079,34.900,17.130,-0.0251,4.1
29/11/19,18:00:01,0.06703,17.130,39.500,15.843,-0.0244,3.3
29/11/19,19:00:01,0.06646,13.546,44.000,13.497,-0.0237,1.5
29/11/19,20:00:01,0.06589,12.389,50.700,12.485,-0.0230,2.5
29/11/19,21:00:01,0.06589,11.053,57.100,11.589,-0.0230,2.9
29/11/19,22:00:01,0.06589,9.509,64.100,10.858,-0.0222,3.1
29/11/19,23:00:01,0.06589,8.494,68.500,10.247,-0.0215,3.0
30/11/19,00:00:01,0.06589,8.295,73.000,9.558,-0.0208,3.7
30/11/19,01:00:01,0.06532,5.949,73.100,8.469,-0.0208,1.5
30/11/19,02:00:01,0.06532,7.217,79.400,8.668,-0.0200,3.9
30/11/19,03:00:01,0.06532,7.519,82.100,8.394,-0.0193,4.7
30/11/19,04:00:01,0.06532,7.192,84.600,8.394,-0.0193,4.8
30/11/19,05:00:01,0.06589,6.585,86.000,8.195,-0.0193,4.4
30/11/19,06:00:01,0.06818,6.179,90.000,7.720,-0.0208,4.7
30/11/19,07:00:01,0.06875,6.230,88.700,7.242,-0.0215,4.5
30/11/19,08:00:01,0.06875,6.687,88.000,7.544,-0.0215,4.8
30/11/19,09:00:01,0.06875,6.179,88.000,7.569,-0.0208,4.3
30/11/19,10:00:01,0.06875,9.952,88.100,7.770,-0.0193,8.1
30/11/19,11:00:01,0.06932,15.055,85.300,9.509,-0.0193,12.6
30/11/19,12:00:01,0.06989,22.609,66.300,12.268,-0.0222,16.0
30/11/19,13:00:01,0.07046,21.939,53.700,14.457,-0.0273,12.1
30/11/19,14:00:01,0.07046,10.614,59.400,12.630,-0.0309,3.0
30/11/19,15:00:01,0.06989,12.147,68.400,10.663,-0.0302,6.5
30/11/19,16:00:01,0.06932,13.016,57.800,11.759,-0.0295,4.9
30/11/19,17:00:01,0.06932,13.064,66.000,11.005,-0.0295,6.9
30/11/19,18:00:01,0.06932,10.345,71.900,10.051,-0.0295,5.5
30/11/19,19:00:01,0.06989,8.245,78.200,8.270,-0.0288,4.7
30/11/19,20:00:01,0.06875,7.293,83.900,7.870,-0.0280,4.8
30/11/19,21:00:01,0.06875,4.220,82.300,6.128,-0.0273,1.5
30/11/19,22:00:01,0.06875,2.477,84.500,5.898,-0.0266,0.1
30/11/19,23:00:01,0.06875,0.522,83.800,3.801,-0.0251,-1.9
01/12/19,00:00:01,0.06932,0.577,89.100,4.402,-0.0244,-1.0
01/12/19,01:00:01,0.06932,0.190,89.800,4.220,-0.0237,-1.3
01/12/19,02:00:01,0.06932,0.797,90.800,4.220,-0.0237,-0.5
01/12/19,03:00:01,0.06932,0.880,89.300,3.932,-0.0230,-0.7
01/12/19,04:00:01,0.06932,1.344,87.000,3.906,-0.0230,-0.6
01/12/19,05:00:01,0.06875,0.660,86.500,3.221,-0.0230,-1.3
01/12/19,06:00:01,0.06932,0.825,87.700,2.903,-0.0222,-1.0
01/12/19,07:00:01,0.06875,1.208,88.100,2.903,-0.0222,-0.5
01/12/19,08:00:01,0.06875,2.584,86.900,3.195,-0.0222,0.6
01/12/19,09:00:01,0.06875,4.115,83.500,4.298,-0.0230,1.6
01/12/19,10:00:01,0.06875,4.480,81.700,4.973,-0.0237,1.6
01/12/19,11:00:01,0.06932,1.453,85.300,4.298,-0.0244,-0.7
01/12/19,12:00:01,0.06932,1.262,90.200,3.749,-0.0215,-0.2
01/12/19,13:00:01,0.06989,0.660,89.400,3.958,-0.0171,-0.9
01/12/19,14:00:01,0.06989,0.522,89.200,3.591,-0.0070,-1.1
01/12/19,15:00:01,0.06989,1.588,89.200,4.168,-0.0012,0.0
01/12/19,16:00:01,0.07046,1.208,89.200,4.480,0.0337,-0.4
01/12/19,17:00:01,0.07046,1.886,89.300,4.532,0.0468,0.3
01/12/19,18:00:01,0.07103,0.715,89.500,3.985,0.0548,-0.8
01/12/19,19:00:01,0.07103,0.439,89.600,3.406,0.0613,-1.1
01/12/19,20:00:01,0.07103,0.218,90.000,2.903,0.0678,-1.2
01/12/19,21:00:01,0.07103,0.301,90.100,2.823,0.0715,-1.1
01/12/19,22:00:01,0.07160,0.273,89.900,2.717,0.0744,-1.2
01/12/19,23:00:01,0.07160,0.770,90.000,2.797,0.0766,-0.7
02/12/19,00:00:01,0.07160,0.880,89.900,3.142,0.0787,-0.6
02/12/19,01:00:01,0.07160,1.398,89.800,3.485,0.0802,-0.1
02/12/19,02:00:01,0.07160,1.588,89.700,3.775,0.0816,0.1
02/12/19,03:00:01,0.07218,1.832,89.800,3.854,0.0824,0.3
02/12/19,04:00:01,0.07218,1.913,89.800,3.958,0.0838,0.4
02/12/19,05:00:01,0.07218,1.913,89.800,3.985,0.0845,0.4
02/12/19,06:00:01,0.07218,2.021,89.900,4.037,0.0860,0.5
02/12/19,07:00:01,0.07275,2.128,89.900,4.063,0.0882,0.6
02/12/19,08:00:01,0.07275,2.155,89.900,4.089,0.0904,0.7
02/12/19,09:00:01,0.07332,2.262,89.900,4.089,0.0904,0.8
02/12/19,10:00:01,0.07389,2.209,89.900,4.089,0.0904,0.7
02/12/19,11:00:01,0.07389,2.155,89.900,4.141,0.0918,0.7
02/12/19,12:00:01,0.07389,2.101,89.900,4.089,0.0933,0.6
02/12/19,13:00:01,0.07446,2.128,89.900,3.801,0.0940,0.6
02/12/19,14:00:01,0.07446,2.074,89.900,3.617,0.0947,0.6
02/12/19,15:00:01,0.07503,1.994,90.100,3.538,0.0954,0.5
02/12/19,16:00:01,0.07560,1.940,90.100,3.116,0.1238,0.5
02/12/19,17:00:01,0.07618,1.859,90.200,2.770,0.1790,0.4
02/12/19,18:00:01,0.08017,1.751,90.300,2.584,0.1456,0.3
02/12/19,19:00:01,0.08931,1.588,90.400,2.182,0.1310,0.2
02/12/19,20:00:01,0.09960,1.561,90.600,1.994,0.1281,0.2
02/12/19,21:00:01,0.10817,1.425,90.500,1.778,0.1252,0.0
02/12/19,22:00:01,0.11331,1.453,90.700,1.643,0.1245,0.1
02/12/19,23:00:01,0.11674,1.344,90.700,1.561,0.1245,-0.0
03/12/19,00:00:01,0.11902,1.398,90.800,1.561,0.1238,0.1
03/12/19,01:00:01,0.12074,1.317,90.800,1.561,0.1223,-0.0
03/12/19,02:00:01,0.12131,1.371,90.800,1.453,0.1216,0.0
03/12/19,03:00:01,0.12245,1.344,90.800,1.453,0.1201,0.0
03/12/19,04:00:01,0.12245,1.371,90.800,1.588,0.1194,0.0
03/12/19,05:00:01,0.12302,1.317,90.800,1.778,0.1187,-0.0
03/12/19,06:00:01,0.12302,1.317,90.700,1.913,0.1172,-0.0
03/12/19,07:00:01,0.12359,1.317,90.700,1.967,0.1172,-0.0
03/12/19,08:00:01,0.12359,1.425,90.700,2.101,0.1172,0.1
03/12/19,09:00:01,0.12359,1.480,90.800,2.182,0.1172,0.1
03/12/19,10:00:01,0.12416,1.453,90.800,2.343,0.1172,0.1
03/12/19,11:00:01,0.12416,1.480,90.700,2.664,0.1180,0.1
03/12/19,12:00:01,0.12473,1.561,90.800,2.850,0.1223,0.2
03/12/19,13:00:01,0.12702,1.643,90.900,2.744,0.1412,0.3
03/12/19,14:00:01,0.13216,1.859,91.000,2.744,0.1550,0.5
03/12/19,15:00:01,0.13902,2.101,91.100,2.877,0.1673,0.8
03/12/19,16:00:01,0.14644,2.047,91.200,3.433,0.1986,0.8
03/12/19,17:00:01,0.15330,1.588,91.400,3.617,0.1899,0.3
03/12/19,18:00:01,0.15387,1.643,91.900,3.512,0.1659,0.5
03/12/19,19:00:01,0.15273,1.697,92.300,3.564,0.1608,0.6
03/12/19,20:00:01,0.15216,1.886,92.600,3.538,0.1579,0.8
03/12/19,21:00:01,0.15216,1.967,92.700,3.485,0.1564,0.9
03/12/19,22:00:01,0.15216,1.994,92.400,3.591,0.1557,0.9
03/12/19,23:00:01,0.15101,2.074,92.300,3.538,0.1514,1.0
04/12/19,00:00:01,0.14930,1.994,92.300,3.512,0.1485,0.9
04/12/19,01:00:01,0.14816,1.832,92.300,3.380,0.1448,0.7
04/12/19,02:00:01,0.14702,1.588,92.200,3.142,0.1419,0.5
04/12/19,03:00:01,0.14530,1.262,92.000,2.770,0.1383,0.1
04/12/19,04:00:01,0.14416,0.907,91.700,2.370,0.1347,-0.3
04/12/19,05:00:01,0.14302,0.660,91.600,2.021,0.1332,-0.6
04/12/19,06:00:01,0.14244,0.797,91.400,1.886,0.1303,-0.4
04/12/19,07:00:01,0.14130,1.099,91.300,1.913,0.1296,-0.2
04/12/19,08:00:01,0.14073,2.262,91.700,2.584,0.1288,1.1
04/12/19,09:00:01,0.14073,4.037,92.000,3.617,0.1303,2.9
04/12/19,10:00:01,0.14530,6.636,88.100,4.999,0.1463,4.8
04/12/19,11:00:01,0.15616,11.370,84.300,6.611,0.2051,8.8
04/12/19,12:00:01,0.16473,14.840,76.800,9.040,0.1862,10.8
04/12/19,13:00:01,0.15730,16.392,68.200,11.127,0.1579,10.5
04/12/19,14:00:01,0.15216,17.153,68.000,12.122,0.1441,11.2
04/12/19,15:00:01,0.14816,13.546,68.200,12.292,0.1347,7.8
04/12/19,16:00:01,0.14530,12.243,71.200,11.200,0.1303,7.2
04/12/19,17:00:01,0.14359,11.053,74.500,9.854,0.1274,6.7
04/12/19,18:00:01,0.14244,8.319,77.500,8.469,0.1245,4.6
04/12/19,19:00:01,0.14130,6.763,82.300,7.217,0.1230,4.0
